time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187381931703,0.02166748,-0.06112671,9.5017395
3187381931708,0.035949707,-0.06112671,9.151825
3187381931713,0.026428223,-0.06112671,9.297028
3187381931718,0.038330078,-0.12063599,9.589813
3187381931723,0.052612305,-0.1277771,9.663605
3187381931728,0.08831787,-0.16586304,9.620758
3187381931732,0.076416016,-0.10397339,9.530304
3187381931737,0.059753418,-0.073028564,9.494598
3187381931742,0.031188965,-0.11349487,9.451752
3187381931747,0.050231934,-0.09921265,9.473175
3187381931753,0.04547119,-0.06350708,9.546967
3187381931758,0.047851563,-0.075408936,9.582672
3187381931762,0.047851563,-0.075408936,9.556488
3187381931767,0.04071045,-0.04208374,9.489838
3187381931772,0.031188965,-0.08016968,9.4184265
3187381931777,0.026428223,-0.037322998,9.430328
3187381931782,0.01928711,-0.08016968,9.482697
3187381931787,0.050231934,-0.04208374,9.516022
3187381931792,0.007385254,-0.03970337,9.516022
3187381931797,-0.025939941,-0.056365967,9.492218
3187381931802,0.012145996,0.012664795,9.470795
3187381931807,0.038330078,-0.046844482,9.485077
3187381931812,0.0026245117,-0.056365967,9.5065
3187381931817,-0.0045166016,-0.07778931,9.487457
3187381931822,0.02166748,-0.075408936,9.487457
3187381931827,0.02166748,-0.06826782,9.485077
3187381931832,0.033569336,-0.08255005,9.494598
3187381931837,0.07165527,-0.051605225,9.466034
3187381931842,0.0692749,-0.01828003,9.5065
3187381931847,0.10498047,-0.030181885,9.499359
3187381931852,0.11450195,-0.037322998,9.532684
3187381931857,0.07165527,-0.10635376,9.513641
3187381931862,0.07165527,-0.04208374,9.561249
3187381931867,0.11212158,-0.030181885,9.489838
3187381931871,0.10498047,-0.08493042,9.458893
3187381931876,0.059753418,-0.058746338,9.485077
3187381931881,0.074035645,-0.115875244,9.461273
3187381931887,0.097839355,-0.118255615,9.451752
3187381931891,0.06451416,-0.08016968,9.511261
3187381931896,0.0692749,-0.10397339,9.511261
3187381931901,0.04547119,-0.08969116,9.463654
3187381931906,0.04309082,-0.09207153,9.542206
3187381931911,0.047851563,-0.10635376,9.489838
3187381931916,0.026428223,-0.07778931,9.50412
3187381931921,0.007385254,-0.10159302,9.56839
3187381931925,-0.016418457,-0.09207153,9.511261
3187381931931,-0.030700684,-0.058746338,9.480316
3187381931936,0.009765625,-0.056365967,9.511261
3187381931941,-0.018798828,-0.073028564,9.470795
3187381931946,-0.018798828,-0.04446411,9.518402
3187381931951,-0.04736328,-0.04446411,9.544586
3187381931956,0.016906738,-0.051605225,9.435089
3187381931961,-0.0045166016,-0.051605225,9.456512
3187381931966,0.028808594,-0.051605225,9.473175
3187381931971,0.04547119,-0.056365967,9.475555
3187381931976,0.054992676,-0.053985596,9.542206
3187381931980,0.026428223,-0.053985596,9.532684
3187381931986,0.047851563,-0.046844482,9.475555
3187381931991,0.0859375,-0.032562256,9.449371
3187381931995,0.0859375,-0.058746338,9.5017395
3187381932000,0.11450195,-0.04446411,9.463654
3187381932005,0.1026001,-0.06112671,9.494598
3187381932010,0.06451416,-0.096832275,9.473175
3187381932015,0.0692749,-0.08493042,9.508881
3187381932020,0.076416016,-0.10873413,9.492218
3187381932025,0.0692749,-0.051605225,9.511261
3187381932029,0.0692749,-0.08969116,9.470795
3187381932035,0.04071045,-0.1111145,9.475555
3187381932040,0.06213379,-0.115875244,9.496979
3187381932045,0.026428223,-0.08016968,9.458893
3187381932050,0.01928711,-0.10873413,9.516022
3187381932055,0.04547119,-0.10159302,9.451752
3187381932059,0.005004883,-0.096832275,9.525543
3187381932065,0.007385254,-0.07064819,9.466034
3187381932069,0.005004883,-0.073028564,9.5017395
3187381932074,0.016906738,-0.08255005,9.5065
3187381932080,0.014526367,-0.075408936,9.470795
3187381932085,0.04309082,-0.06588745,9.530304
3187381932089,0.04547119,-0.0206604,9.50412
3187381932094,-0.0045166016,-0.04446411,9.480316
3187381932099,-0.0045166016,-0.08016968,9.544586
