time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187388043900,0.2501831,-0.2015686,11.267975
3187388043905,0.20019531,-0.15634155,11.210846
3187388043910,0.11450195,-0.1277771,10.139679
3187388043915,0.0026245117,-0.08016968,8.8638
3187388043920,-0.14733887,-0.04208374,7.77359
3187388043925,-0.099731445,-0.027801514,8.337738
3187388043930,0.06451416,-0.030181885,9.637421
3187388043935,0.08355713,-0.051605225,10.396759
3187388043940,0.12402344,-0.08969116,10.40152
3187388043944,0.095458984,-0.056365967,10.099213
3187388043949,0.024047852,-0.07064819,9.413666
3187388043954,-0.06640625,-0.07778931,8.818573
3187388043959,-0.040222168,-0.06112671,8.8638
3187388043964,0.005004883,-0.075408936,9.282745
3187388043969,0.09307861,-0.10397339,9.851654
3187388043974,0.11212158,-0.12539673,9.992096
3187388043979,0.116882324,-0.09921265,9.870697
3187388043985,0.06451416,-0.10873413,9.556488
3187388043989,0.07879639,-0.08493042,9.261322
3187388043994,0.033569336,-0.10159302,9.256561
3187388043999,0.06689453,-0.08016968,9.385101
3187388044004,0.059753418,-0.12301636,9.63504
3187388044009,0.059753418,-0.12063599,9.770721
3187388044014,0.052612305,-0.10397339,9.711212
3187388044019,0.04309082,-0.10635376,9.466034
3187388044024,0.04309082,-0.118255615,9.361298
3187388044029,2.4414063E-4,-0.07064819,9.406525
3187388044034,0.050231934,-0.09207153,9.470795
3187388044039,0.04071045,-0.06112671,9.546967
3187388044043,0.01928711,-0.14920044,9.673126
3187388044049,0.04309082,-0.09207153,9.639801
3187388044054,0.028808594,-0.06112671,9.558868
3187388044059,0.052612305,-0.056365967,9.44223
3187388044063,0.06689453,-0.07064819,9.380341
3187388044068,0.06213379,-0.07778931,9.451752
3187388044073,0.047851563,-0.06826782,9.563629
3187388044078,0.08831787,-0.06826782,9.563629
3187388044083,0.09069824,-0.08969116,9.5660095
3187388044088,0.0692749,-0.14205933,9.4374695
3187388044093,0.0859375,-0.06350708,9.406525
3187388044098,0.09069824,-0.13253784,9.530304
3187388044103,0.10021973,-0.10635376,9.575531
3187388044108,0.07165527,-0.08969116,9.4374695
3187388044113,0.04309082,-0.13491821,9.530304
3187388044117,0.014526367,-0.16586304,9.939728
3187388044123,0.038330078,-0.14682007,9.651703
3187388044128,0.06689453,-0.12301636,9.339874
3187388044133,0.04547119,-0.10397339,9.589813
3187388044137,0.050231934,-0.15158081,9.518402
3187388044142,0.10498047,-0.08969116,9.549347
3187388044148,0.074035645,-0.06350708,9.518402
3187388044152,0.054992676,-0.075408936,9.577911
3187388044157,0.016906738,-0.13015747,9.499359
3187388044162,0.41680908,0.1031189,7.9092712
3187388044167,0.2263794,-0.14920044,11.848785
3187388044172,0.37634277,-0.10159302,10.691925
3187388044177,0.5620117,0.04837036,9.044708
3187388044182,-0.5234375,-0.10635376,9.266083
3187388044187,-0.27825928,-0.118255615,9.344635
3187388044192,-0.040222168,-0.075408936,9.5850525
3187388044197,0.033569336,-0.073028564,9.801666
3187388044202,0.026428223,-0.07778931,9.744537
3187388044207,-0.018798828,-0.051605225,9.332733
3187388044212,-0.08068848,-0.08493042,9.051849
3187388044217,-0.07116699,-0.08731079,8.99234
3187388044222,-0.061645508,-0.31344604,9.446991
3187388044227,-0.27349854,-0.7776184,9.549347
