time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187387757906,0.12640381,-0.09921265,9.618378
3187387757911,0.10974121,-0.1111145,9.670746
3187387757916,0.059753418,-0.115875244,9.754059
3187387757921,0.08355713,-0.1277771,9.549347
3187387757926,0.06689453,-0.096832275,9.4184265
3187387757931,0.054992676,-0.115875244,9.473175
3187387757936,0.047851563,-0.10159302,9.535065
3187387757941,0.1026001,-0.10159302,9.639801
3187387757946,0.059753418,-0.12301636,9.685028
3187387757950,0.0692749,-0.08969116,9.644562
3187387757956,0.09069824,-0.094451904,9.527924
3187387757960,0.08117676,-0.08731079,9.477936
3187387757966,0.0692749,-0.08255005,9.475555
3187387757970,0.014526367,-0.08731079,9.458893
3187387757975,0.052612305,-0.10159302,9.561249
3187387757980,2.4414063E-4,-0.08016968,9.573151
3187387757985,0.04309082,-0.06826782,9.542206
3187387757990,0.009765625,-0.051605225,9.544586
3187387757995,0.031188965,-0.06826782,9.516022
3187387758000,-0.011657715,-0.094451904,9.539825
3187387758005,0.0026245117,-0.11349487,9.551727
3187387758010,0.005004883,-0.06826782,9.573151
3187387758015,0.038330078,-0.075408936,9.518402
3187387758019,0.02166748,-0.075408936,9.530304
3187387758025,0.038330078,-0.053985596,9.511261
3187387758030,0.047851563,-0.07778931,9.494598
3187387758034,0.0859375,-0.06350708,9.627899
3187387758039,0.047851563,-0.10159302,9.535065
3187387758045,0.12164307,-0.12539673,9.580292
3187387758050,0.14544678,-0.08731079,9.542206
3187387758055,0.09069824,-0.07064819,9.575531
3187387758059,0.12164307,-0.10159302,9.525543
3187387758064,0.07165527,-0.06826782,9.544586
3187387758070,0.11212158,-0.094451904,9.561249
3187387758074,0.11450195,-0.094451904,9.556488
3187387758079,0.074035645,-0.08016968,9.5065
3187387758084,0.009765625,-0.08731079,9.499359
3187387758090,0.016906738,-0.07778931,9.487457
3187387758094,0.06451416,-0.115875244,9.554108
3187387758099,0.016906738,-0.08731079,9.577911
3187387758104,0.016906738,-0.08731079,9.57077
3187387758108,-0.025939941,-0.08969116,9.542206
3187387758113,-0.04260254,-0.1277771,9.468414
3187387758119,-0.030700684,-0.13967896,9.539825
3187387758123,0.024047852,-0.1111145,9.530304
3187387758129,0.005004883,-0.13015747,9.516022
3187387758133,0.026428223,-0.096832275,9.589813
3187387758138,0.031188965,-0.10159302,9.516022
3187387758143,0.052612305,-0.10873413,9.532684
3187387758148,0.04547119,-0.1111145,9.525543
3187387758153,0.0692749,-0.06350708,9.5065
3187387758158,0.10498047,-0.09207153,9.532684
3187387758163,0.08831787,-0.07778931,9.561249
3187387758168,0.08117676,-0.08969116,9.575531
3187387758173,0.08831787,-0.06350708,9.561249
3187387758178,0.10021973,-0.094451904,9.558868
3187387758183,0.10736084,-0.12301636,9.63028
3187387758188,0.097839355,-0.10635376,9.458893
3187387758193,0.2597046,-0.16586304,11.244171
3187387758198,0.18829346,-0.07064819,9.654083
3187387758203,-0.028320313,-0.075408936,7.830719
3187387758208,0.159729,-0.04208374,9.2065735
3187387758213,-0.1854248,-0.14205933,10.608612
3187387758218,0.0859375,-0.08493042,9.7969055
3187387758223,0.024047852,-0.049224854,8.897125
3187387758227,-0.078308105,-0.075408936,9.106598
3187387758232,-0.08782959,-0.10635376,9.642181
3187387758237,-0.009277344,-0.10159302,9.69455
3187387758242,-0.014038086,-0.08255005,9.373199
3187387758247,-0.09259033,-0.16348267,10.858551
