time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187387602450,-0.018798828,-0.094451904,8.5138855
3187387602454,0.01928711,-0.1111145,9.156586
3187387602460,0.09069824,-0.13015747,9.896881
3187387602464,0.11450195,-0.17300415,10.127777
3187387602469,0.059753418,-0.16348267,10.0468445
3187387602474,0.04071045,-0.10397339,9.558868
3187387602479,0.028808594,-0.12539673,9.201813
3187387602484,-0.04260254,-0.08255005,9.097076
3187387602489,0.02166748,-0.075408936,9.44223
3187387602494,0.0692749,-0.06112671,9.677887
3187387602500,0.08355713,-0.08255005,9.7969055
3187387602504,0.08831787,-0.06826782,9.69931
3187387602509,0.07879639,-0.049224854,9.558868
3187387602514,0.076416016,-0.034942627,9.494598
3187387602519,0.052612305,-0.027801514,9.368439
3187387602524,0.08831787,-0.03970337,9.444611
3187387602529,0.13116455,-0.051605225,9.549347
3187387602534,0.095458984,-0.09207153,9.725494
3187387602539,0.09307861,-0.094451904,9.654083
3187387602543,0.076416016,-0.06112671,9.496979
3187387602549,0.059753418,-0.08969116,9.499359
3187387602553,0.059753418,-0.115875244,9.473175
3187387602559,0.059753418,-0.08493042,9.537445
3187387602563,0.08117676,-0.12539673,9.546967
3187387602568,0.095458984,-0.118255615,9.604095
3187387602573,0.06213379,-0.13967896,9.5850525
3187387602578,0.009765625,-0.1277771,9.551727
3187387602583,0.04547119,-0.13967896,9.508881
3187387602588,0.026428223,-0.1277771,9.482697
3187387602594,0.016906738,-0.13967896,9.580292
3187387602598,0.028808594,-0.08731079,9.532684
3187387602603,0.01928711,-0.12301636,9.575531
3187387602608,0.005004883,-0.09921265,9.606476
3187387602613,0.035949707,-0.06588745,9.516022
3187387602618,0.01928711,-0.058746338,9.549347
3187387602623,0.050231934,-0.046844482,9.508881
3187387602628,0.074035645,-0.03970337,9.523163
3187387602633,0.076416016,-0.06588745,9.5660095
3187387602638,0.074035645,-0.06350708,9.532684
3187387602643,0.047851563,-0.049224854,9.539825
3187387602648,0.074035645,-0.07778931,9.530304
3187387602653,0.059753418,-0.06350708,9.518402
3187387602657,0.07879639,-0.12301636,9.539825
3187387602662,0.10974121,-0.075408936,9.549347
3187387602668,0.13116455,-0.07778931,9.56839
3187387602672,0.11212158,-0.06350708,9.496979
3187387602677,0.09069824,-0.073028564,9.554108
3187387602683,0.08355713,-0.06826782,9.594574
3187387602687,0.04071045,-0.11349487,9.520782
3187387602692,0.08117676,-0.12063599,9.575531
3187387602697,0.028808594,-0.17300415,9.475555
3187387602702,0.038330078,-0.16348267,9.518402
3187387602707,-0.016418457,-0.16586304,9.535065
