accelerometerVectorData,smoothedAccelerometerVectorData,intensity
1.002458103192313,1.002458103192313,0.0006445252304330404
1.002458103192313,1.002145831427511
1.0018335596627086,1.0018335596627086
1.0018335596627086,1.0022131995238603
1.002592839385012,1.002592839385012
1.002592839385012,1.002592839385012
1.002592839385012,1.003316869190021
1.0040408989950298,1.0032162571793282
1.0023916153636268,1.0023916153636265
1.0023916153636268,1.0023916153636265
1.0023916153636268,1.003199373824991
1.0040071322863557,1.0040071322863553
1.0040071322863557,1.0030357490051283
1.0020643657239015,1.0020643657239012
1.0020643657239015,1.003105002504199
1.004145639284497,1.0041456392844967
1.004145639284497,1.0041655024471938
1.0041853656098911,1.0025174747428542
1.0008495838758178,1.0008495838758176
1.0008495838758178,1.0008495838758176
1.0008495838758178,1.0019871508967735
1.0031247179177294,1.0031247179177294
1.0031247179177294,1.0036386054452007
1.004152492972672,1.004152492972672
1.004152492972672,1.0035980480904367
1.0030436032082017,1.0030436032082015
1.0030436032082017,1.0027713989970453
1.0024991947858892,1.0032980252893025
1.0040968557927161,1.004096855792716
1.0040968557927161,1.004096855792716
1.0040968557927161,1.0040365862751224
1.003976316757529,1.0039763167575289
1.003976316757529,1.0033828393033146
1.0027893618491006,1.0027893618491004
1.0027893618491006,1.0032249729155975
1.003660583982095,1.0036605839820947
1.003660583982095,1.00365422219831
1.0036478604145254,1.004306655663791
1.0049654509130566,1.0049654509130566
1.0049654509130566,1.0049654509130566
1.0049654509130566,1.0038912385506271
1.0028170261881975,1.0028170261881977
1.0028170261881975,1.0025672289555985
1.0023174317229988,1.0023174317229993
1.0023174317229988,1.0031511172202854
1.0039848027175708,1.0039848027175715
1.0039848027175708,1.0039201539104352
1.0038555051032982,1.0037106569611562
1.003565808819013,1.0035658088190136
1.003565808819013,1.0035658088190136
1.003565808819013,1.0036928372602487
1.003819865701483,1.0038198657014838
1.003819865701483,1.0041333928894045
1.0044469200773243,1.0044469200773252
1.0044469200773243,1.0029213890201794
1.0013958579630324,1.0013958579630335
1.0013958579630324,1.0023626036563096
1.0033293493495847,1.0035640453510433
1.0037987413525,1.003798741352501
1.0037987413525,1.003798741352501
1.0037987413525,1.004004321693374
1.0042099020342463,1.0042099020342472
1.0042099020342463,1.0036845024231282
1.0031591028120084,1.0031591028120093
1.0031591028120084,1.0040120258582472
1.0048649489044843,1.0048649489044852
1.0048649489044843,1.0040433926122325
1.003221836319979,1.0029820768275215
1.002742317335062,1.0027423173350631
1.002742317335062,1.0027423173350631
1.002742317335062,1.003640112465492
1.0045379075959193,1.0045379075959207
1.0045379075959193,1.0043225032743477
1.0041070989527734,1.0041070989527747
1.0041070989527734,1.0035943031369539
1.0030815073211319,1.003081507321133
1.0030815073211319,1.0039972582527117
1.0049130091842895,1.0043530472738031
1.0037930853633148,1.003793085363316
1.0037930853633148,1.003793085363316
1.0037930853633148,1.0040103869232946
1.0042276884832722,1.0042276884832733
1.0042276884832722,1.0037437794370137
1.003259870390753,1.003259870390754
1.003259870390753,1.0027110802081483
1.0021622900255414,1.0021622900255425
1.0021622900255414,1.002944833102908
1.0037273761802725,1.004078676468294
1.0044299767563134,1.0044299767563145
1.0044299767563134,1.0044299767563145
1.0044299767563134,1.003640239268056
1.0028505017797962,1.0028505017797973
1.0028505017797962,1.003182825982849
1.0035151501858999,1.0035151501859008
1.0035151501858999,1.0030435836989633
1.0025720172120247,1.0025720172120258
1.0025720172120247,1.0034599465697147
1.0043478759274025,1.0034742999519337
1.0026007239764627,1.0026007239764638
1.0026007239764627,1.0026007239764638
1.0026007239764627,1.0019284694028419
1.0012562148292188,1.00125621482922
1.0012562148292188,1.002412776438601
1.0035693380479809,1.0035693380479822
1.0035693380479809,1.0035154460660913
1.003461554084199,1.0034615540842005
1.003461554084199,1.0031761124566203
1.0028906708290386,1.0028906708290402
1.0028906708290386,1.0020720259698905
1.0012533811107394,1.001253381110741
1.0012533811107394,1.0018664086239815
1.0024794361372207,1.002479436137222
1.0024794361372207,1.0029359237411455
1.0033924113450676,1.003392411345069
1.0033924113450676,1.0036391658323756
1.003885920319681,1.0038859203196822
1.003885920319681,1.0038680101811468
1.00385010004261,1.003429476019361
1.0030088519961096,1.0030088519961107
1.0030088519961096,1.0030088519961107
1.0030088519961096,1.0029400218187203
1.002871191641329,1.0028711916413302
1.002871191641329,1.0030820780334524
1.0032929644255735,1.0032929644255746
1.0032929644255735,1.0029462916753717
1.0025996189251678,1.002599618925169
1.0025996189251678,1.0028827548177381
1.0031658907103065,1.0038502418736386
1.0045345930369687,1.0045345930369698
1.0045345930369687,1.0045345930369698
1.0045345930369687,1.0039099844303496
1.0032853758237283,1.0032853758237295
1.0032853758237283,1.0030053154709446
1.0027252551181587,1.0027252551181598
1.0027252551181587,1.0033995716661932
1.0040738882142255,1.0040738882142266
1.0040738882142255,1.0035114371584783
1.002948986102729,1.002819746047567
1.0026905059924025,1.0026905059924038
1.0026905059924025,1.0026905059924038
1.0026905059924025,1.0029679426694345
1.0032453793464635,1.003245379346465
1.0032453793464635,1.0026943697166277
1.0021433600867888,1.0021433600867904
1.0021433600867888,1.0026477466685462
1.0031521332503002,1.003152133250302
1.0031521332503002,1.003270460093026
1.003388786935748,1.0041574231110184
1.004926059286285,1.0049260592862868
1.004926059286285,1.0049260592862868
