Accelerometer Z,Smoothed Acc Z,Intensity,
9.910473,9.808838,,
9.955936,9.823823,,
9.485747,9.816914,,
10.154541,9.812786,,
9.568898,9.824331,,
9.819546,9.808599,,
10.027123,9.822148,,
9.480962,9.819307,,
10.14497,9.812548,,
9.626326,9.824062,,
9.752547,9.807821,,
10.107881,9.818021,,
9.476176,9.81829,,
10.110872,9.808958,,
9.722038,9.82472,,
9.68136,9.81138,,
10.150951,9.819187,,
9.486345,9.822088,,
10.05823,9.809885,,
9.760324,9.826126,,
9.585648,9.813475,,
10.1599245,9.816525,,
9.491131,9.821639,,
9.967901,9.806833,,
9.884152,9.822088,,
9.552746,9.813265,,
10.183255,9.813923,,
9.538987,9.821878,,
9.900902,9.806355,,
9.951151,9.822805,,
9.499506,9.817093,,
10.168898,9.815119,,
9.578469,9.826665,,
9.81476,9.812547,,
10.027123,9.825169,,
9.5048895,9.819695,,
10.164112,9.813475,,
9.645468,9.825737,,
9.747761,9.810693,,
10.089336,9.821849,,
9.47139,9.821909,,
10.120443,9.813025,,
9.722038,9.827621,,
9.685548,9.81497,,
10.136595,9.823494,,
9.4432745,9.824989,,
10.058828,9.813025,,
9.784252,9.827353,,
9.600004,9.815179,,
10.174282,9.818918,,
9.500702,9.823553,,
9.991231,9.809227,,
9.870394,9.824003,,
9.561719,9.813534,,
10.197612,9.814431,,
9.5348,9.823106,,
9.92483,9.808031,,
9.932009,9.822328,,
9.504292,9.815418,,
10.164112,9.812757,,
9.564112,9.823106,,
9.833903,9.80809,,
10.017552,9.822597,,
9.476176,9.818589,,
10.154541,9.812816,,
9.616755,9.825049,,
9.757333,9.810004,,
10.070194,9.822119,,
9.461819,9.821699,,
10.121041,9.813325,,
9.707682,9.827921,,
9.690931,9.814102,,
10.160523,9.82146,,
9.48156,9.822955,,
10.082158,9.8105135,,
9.779466,9.825558,,
9.623933,9.81147,,
10.174282,9.816645,,
9.495916,9.821759,,
9.996614,9.808359,,
9.856036,9.824571,,
9.557532,9.814311,,
10.164711,9.81473,,
9.506086,9.822926,,
9.905687,9.807881,,
9.917651,9.8238535,,
9.475577,9.816226,,
10.173684,9.813773,,
9.564112,9.823644,,
9.853045,9.80809,,
10.031909,9.821639,,
9.485747,9.815927,,
10.168898,9.811081,,
9.645468,9.823793,,
9.7812605,9.809465,,
10.098908,9.821819,,
9.47139,9.822836,,
10.125229,9.813744,,
9.693324,9.827143,,
9.685548,9.813055,,
10.127024,9.820891,,
9.4432745,9.822626,,
10.067801,9.810663,,
9.760324,9.825947,,
9.619147,9.812816,,
10.164711,9.817991,,
9.495916,9.822866,,
9.991829,9.809975,,
9.8321085,9.82502,,
9.571291,9.8152685,,
10.188639,9.817123,,
9.520443,9.825319,,
9.929616,9.8105135,,
9.951151,9.826006,,
9.518648,9.817901,,
10.202397,9.816645,,
9.568898,9.826994,,
9.867402,9.811709,,
9.994222,9.8266945,,
9.490533,9.822447,,
10.164112,9.817362,,
9.6071825,9.829596,,
9.771689,9.8133545,,
10.070194,9.823553,,
9.457033,9.8219385,,
10.1395855,9.812577,,
9.702896,9.826455,,
9.686146,9.810962,,
10.131809,9.819007,,
9.486345,9.819785,,
10.086944,9.8082695,,
9.765109,9.823793,,
9.60479,9.810663,,
10.155139,9.816555,,
9.486345,9.821909,,
10.01516,9.807821,,
9.846465,9.823105,,
9.557532,9.812128,,
10.155139,9.813744,,
9.506086,9.819546,,
9.933804,9.804022,,
9.917651,9.819756,,
9.509077,9.814043,,
10.188041,9.813744,,
9.564112,9.824331,,
9.857831,9.809048,,
10.008579,9.823554,,
9.466604,9.819037,,
10.164112,9.815149,,
9.602397,9.827861,,
9.776475,9.812128,,
10.079765,9.824481,,
9.490533,9.822626,,
10.149158,9.814013,,
9.698111,9.827652,,
9.709476,9.813115,,
10.136595,9.821878,,
9.467203,9.824092,,
10.077373,9.814013,,
9.760324,9.830015,,
9.619147,9.817842,,
10.164711,9.823733,,
9.471989,9.826934,,
10.015758,9.812846,,
9.836894,9.82789,,
9.567103,9.816226,,
10.183853,9.817362,,
9.510872,9.824122,,
9.962517,9.809077,,
9.922438,9.824572,,
9.533006,9.816465,,
10.197612,9.813803,,
9.554541,9.822746,,
9.867402,9.806953,,
9.999007,9.820742,,
9.476176,9.816226,,
10.159327,9.81138,,
9.602397,9.823374,,
9.776475,9.806924,,
10.070194,9.818798,,
9.457033,9.816465,,
10.11147,9.809017,,
9.650852,9.823614,,
9.699904,9.80812,,
10.112667,9.817362,,
9.476774,9.81814,,
10.086944,9.807103,,
9.750752,9.822417,,
9.633504,9.809526,,
10.1599245,9.815179,,
9.486345,9.818589,,
10.048658,9.806595,,
9.846465,9.823763,,
9.557532,9.812786,,
10.183853,9.814641,,
9.491729,9.820683,,
9.938589,9.805877,,
9.908679,9.8216095,,
9.518648,9.814222,,
10.183255,9.814161,,
9.5252285,9.823315,,
9.87159,9.806355,,
9.994222,9.819905,,
9.480363,9.814671,,
10.1497555,9.809137,,
9.597611,9.822088,,
9.7908325,9.807074,,
10.065409,9.819187,,
9.485747,9.817332,,
10.158729,9.808928,,
9.669396,9.823315,,
9.709476,9.8083,,
10.117453,9.817542,,
9.452846,9.81811,,
10.073185,9.808031,,
9.750752,9.823793,,
9.638289,9.810663,,
10.150951,9.816555,,
9.48156,9.820234,,
10.01516,9.806147,,
9.812965,9.82167,,
9.571291,9.811171,,
10.179068,9.813744,,
9.491729,9.821221,,
9.94816,9.806624,,
9.912866,9.822119,,
9.52822,9.813773,,
10.183255,9.812757,,
9.559326,9.822148,,
9.876974,9.807343,,
9.979865,9.822328,,
9.499506,9.816884,,
10.168898,9.812278,,
9.602397,9.824511,,
9.7812605,9.808779,,
10.060623,9.820653,,
9.47139,9.819277,,
10.130613,9.812307,,
9.669396,9.825229,,
9.719048,9.810423,,
10.112667,9.820383,,
9.462418,9.820443,,
10.086944,9.810364,,
9.736395,9.82496,,
9.633504,9.812307,,
10.150353,9.818918,,
9.500702,9.821371,,
10.043873,9.808928,,
9.817751,9.822537,,
9.580862,9.810154,,
10.179068,9.812965,,
9.500702,9.818529,,
9.967302,9.804201,,
9.894321,9.820414,,
9.52822,9.812068,,
10.192826,9.812009,,
9.520443,9.819487,,
9.88176,9.803484,,
9.94158,9.818948,,
9.47139,9.813475,,
10.168898,9.810304,,
9.573684,9.822805,,
9.800404,9.806834,,
10.060623,9.819666,,
9.466604,9.816376,,
10.149158,9.80821,,
9.650253,9.822357,,
9.723833,9.806624,,
10.127024,9.817303,,
9.47139,9.816645,,
10.115658,9.805159,,
9.750752,9.82164,,
9.647861,9.808031,,
10.150951,9.814402,,
9.462418,9.818529,,
10.029516,9.805847,,
9.803394,9.822088,,
9.567103,9.810633,,
10.155139,9.813923,,
9.45823,9.819516,,
9.939187,9.805877,,
9.903295,9.821131,,
9.52822,9.812548,,
10.188041,9.812248,,
9.549157,9.82164,,
9.895518,9.806147,,
9.97508,9.820922,,
9.49472,9.815448,,
10.192826,9.811111,,
9.583255,9.825258,,
9.8428755,9.810932,,
10.055838,9.823315,,
9.476176,9.8200245,,
10.14497,9.812338,,
9.650253,9.825049,,
9.7196455,9.810274,,
10.098908,9.820234,,
9.457631,9.82149,,
10.068399,9.811411,,
9.741181,9.827413,,
9.652647,9.8124275,,
10.150951,9.819756,,
9.462418,9.822207,,
10.034302,9.809735,,
9.803394,9.826665,,
9.600004,9.815897,,
10.174282,9.820114,,
9.519845,9.825917,,
9.991231,9.812278,,
9.903295,9.825647,,
9.543175,9.817542,,
10.202397,9.816764,,
9.5252285,9.826635,,
9.895518,9.81183,,
9.988838,9.827292,,
9.504292,9.821101,,
10.183255,9.8184395,,
9.573684,9.828549,,
9.795618,9.812786,,
10.008579,9.82517,,
9.490533,9.822088,,
10.135399,9.813714,,
9.659825,9.827383,,
9.73819,9.81165,,
10.112667,9.820683,,
9.476176,9.819576,,
10.121041,9.809735,,
9.722038,9.8238535,,
9.675977,9.811232,,
10.150951,9.819994,,
9.48156,9.822447,,
10.0349,9.810931,,
9.798609,9.8266945,,
9.580862,9.815478,,
10.169497,9.819246,,
9.482158,9.824601,,
9.986445,9.810962,,
9.856036,9.8266945,,
9.543175,9.816943,,
10.183853,9.816645,,
9.539586,9.824391,,
9.905089,9.809825,,
9.97508,9.82484,,
9.513863,9.817244,,
10.188041,9.814102,,
9.583255,9.825139,,
9.84826,9.80797,,
10.036695,9.822717,,
9.480962,9.819158,,
10.14497,9.811949,,
9.636495,9.823704,,
9.743574,9.809168,,
10.098908,9.819606,,
9.428918,9.819187,,
10.106685,9.809825,,
9.702896,9.825349,,
9.643075,9.809825,,
10.150951,9.818589,,
9.471989,9.820803,,
10.039685,9.808838,,
9.77468,9.824331,,
9.614362,9.812397,,
10.183853,9.816136,,
9.505488,9.823374,,
10.000802,9.809257,,
9.8937235,9.82478,,
9.537791,9.815957,,
10.211968,9.816614,,
9.5252285,9.82481,,
9.905687,9.810214,,
9.946365,9.827353,,
9.5048895,9.819008,,
10.173684,9.815837,,
9.573684,9.826665,,
9.824331,9.810423,,
10.013365,9.822328,,
9.466604,9.819037,,
10.164112,9.812307,,
9.635897,9.825258,,
9.747761,9.809735,,
10.117453,9.820653,,
9.447462,9.81856,,
10.120443,9.808509,,
9.722038,9.822388,,
9.675977,9.807821,,
10.131809,9.816585,,
9.471989,9.819994,,
10.077373,9.808031,,
9.784252,9.824033,,
9.595219,9.811859,,
10.164711,9.815628,,
9.463016,9.822657,,
9.972687,9.809496,,
9.851251,9.824989,,
9.533006,9.815957,,
10.188639,9.818021,,
9.5348,9.827173,,
9.92483,9.810693,,
9.955936,9.826156,,
9.504292,9.818798,,
10.192826,9.816107,,
9.58804,9.827383,,
9.857233,9.812098,,
10.031909,9.826126,,
9.495318,9.822357,,
10.173085,9.814192,,
9.65504,9.826185,,
9.747761,9.809227,,
10.093524,9.819426,,
9.44806,9.8187685,,
10.110872,9.809406,,
9.688539,9.823973,,
9.667004,9.808718,,
10.131809,9.815837,,
9.457631,9.8168545,,
10.025329,9.803963,,
9.77468,9.8187685,,
9.585648,9.806833,,
10.1599245,9.81156,,
9.491131,9.817602,,
10.005588,9.804232,,
9.879367,9.819725,,
9.552148,9.809945,,
10.174282,9.810364,,
9.515657,9.817841,,
9.915258,9.804202,,
9.951151,9.820173,,
9.509077,9.813982,,
10.188041,9.812038,,
9.568898,9.822388,,
9.843474,9.806864,,
9.998409,9.819008,,
9.47139,9.815,,
10.140184,9.810393,,
9.6071825,9.823823,,
9.752547,9.807343,,
10.094122,9.817542,,
9.461819,9.816645,,
10.121041,9.807283,,
9.698111,9.821878,,
9.695119,9.807313,,
10.122238,9.816345,,
9.471989,9.81808,,
10.082158,9.807283,,
9.784252,9.823763,,
9.585648,9.811111,,
10.155139,9.8146105,,
9.491131,9.819487,,
10.000802,9.805608,,
9.860822,9.821101,,
9.552148,9.810602,,
10.179068,9.813414,,
9.506086,9.820891,,
9.924232,9.805847,,
9.936794,9.820862,,
9.499506,9.8147,,
10.164112,9.812517,,
9.559326,9.822388,,
9.843474,9.806624,,
10.00798,9.820653,,
9.485149,9.816405,,
10.17847,9.811111,,
9.62154,9.824302,,
9.7812605,9.808569,,
10.084551,9.820204,,
9.462418,9.819546,,
10.11147,9.812098,,
9.688539,9.8266945,,
9.685548,9.813563,,
10.14138,9.822805,,
9.467203,9.824331,,
10.073185,9.812577,,
9.769895,9.8281,,
9.609575,9.81473,,
10.169497,9.819426,,
9.486345,9.824751,,
10.01516,9.812038,,
9.851251,9.828519,,
9.580862,9.81829,,
10.192826,9.818708,,
9.515657,9.825707,,
9.943375,9.810633,,
9.932009,9.82493,,
9.513863,9.816824,,
10.17847,9.814402,,
9.568898,9.824033,,
9.857233,9.808061,,
10.01815,9.822088,,
9.480962,9.817123,,
10.1497555,9.81183,,
9.6071825,9.824302,,
9.771689,9.808569,,
10.055838,9.820443,,
9.447462,9.819785,,
10.121041,9.811859,,
9.678967,9.825737,,
9.695718,9.810962,,
10.131809,9.819725,,
9.48156,9.820982,,
10.086944,9.809945,,
9.765109,9.825707,,
9.628718,9.812338,,
10.169497,9.81826,,
9.500702,9.823614,,
10.019945,9.810931,,
9.846465,9.82789,,
9.561719,9.817153,,
10.193424,9.819246,,
9.506086,9.826246,,
9.929018,9.81168,,
9.922438,9.827173,,
9.504292,9.819546,,
10.174282,9.817123,,
9.554541,9.826036,,
9.867402,9.811232,,
10.01815,9.825738,,
9.480962,9.82173,,
10.173684,9.816645,,
9.62154,9.829596,,
9.795618,9.814342,,
10.07498,9.8266945,,
9.476176,9.826276,,
10.121041,9.817632,,
9.678967,9.830792,,
9.723833,9.815778,,
10.136595,9.823823,,
9.48156,9.825558,,
10.091729,9.814791,,
9.765109,9.830553,,
9.623933,9.816943,,
10.169497,9.822836,,
9.495916,9.827711,,
10.0014,9.814791,,
9.817751,9.830792,,
9.567103,9.819127,,
10.179068,9.820264,,
9.515657,9.826784,,
9.958329,9.8107815,,
9.936794,9.82484,,
9.523434,9.816495,,
10.192826,9.814791,,
9.573684,9.822537,,
9.862617,9.806984,,
9.999007,9.82173,,
9.490533,9.817452,,
10.159327,9.813086,,
9.611969,9.82484,,
9.771689,9.809317,,
10.046266,9.820982,,
9.457033,9.819127,,
10.135399,9.811201,,
9.650852,9.824572,,
9.690333,9.810483,,
10.112667,9.819487,,
9.48156,9.819785,,
10.091729,9.809945,,
9.750752,9.824989,,
9.647861,9.812577,,
10.1700945,9.818948,,
9.486345,9.823075,,
10.034302,9.809675,,
9.841082,9.826605,,
9.580862,9.816376,,
10.179068,9.819426,,
9.496515,9.826186,,
9.962517,9.810663,,
9.912866,9.826156,,
9.523434,9.818529,,
10.173684,9.817512,,
9.539586,9.827621,,
9.867402,9.812338,,
9.989436,9.826635,,
9.485747,9.82167,,
10.173684,9.817781,,
9.616755,9.830015,,
9.7812605,9.813803,,
10.060623,9.826665,,
9.495318,9.824572,,
10.1497555,9.817362,,
9.688539,9.830074,,
9.728619,9.8152685,,
10.127024,9.824751,,
9.48156,9.825976,,
10.101301,9.813982,,
9.741181,9.828549,,
9.638289,9.815418,,
10.1700945,9.82155,,
9.48156,9.8235235,,
10.029516,9.810364,,
9.793823,9.825408,,
9.571291,9.814192,,
10.179068,9.816286,,
9.510274,9.822088,,
9.933804,9.807522,,
9.90808,9.823494,,
9.518648,9.814431,,
10.183255,9.812457,,
9.5348,9.821849,,
9.886545,9.806804,,
9.989436,9.822268,,
9.504292,9.816585,,
10.168898,9.812218,,
9.597611,9.823046,,
9.809975,9.808748,,
10.060623,9.820891,,
9.457033,9.819516,,
10.130613,9.813265,,
9.669396,9.827173,,
9.728619,9.812845,,
10.103095,9.822805,,
9.457631,9.822626,,
10.091729,9.813025,,
9.726824,9.82807,,
9.647861,9.813504,,
10.150951,9.819187,,
9.491131,9.822836,,
10.05823,9.809915,,
9.812965,9.825678,,
9.600004,9.814013,,
10.188639,9.816585,,
9.500702,9.823344,,
9.976874,9.809735,,
9.898509,9.826185,,
9.518648,9.817123,,
10.174282,9.817781,,
9.530014,9.825976,,
9.872188,9.810213,,
9.984651,9.825199,,
9.495318,9.818319,,
10.154541,9.814192,,
9.592826,9.825976,,
9.819546,9.810004,,
10.055838,9.822866,,
9.466604,9.820533,,
10.164112,9.813325,,
9.65504,9.827472,,
9.742975,9.813623,,
10.112667,9.822388,,
9.462418,9.822207,,
10.106087,9.813325,,
9.736395,9.827442,,
9.657433,9.813623,,
10.155738,9.819785,,
9.471989,9.823435,,
10.030114,9.810004,,
9.812965,9.8257675,,
9.595219,9.814073,,
10.1599245,9.818798,,
9.491729,9.826754,,
9.976874,9.812906,,
9.875179,9.828878,,
9.543175,9.819337,,
10.179068,9.818798,,
9.539586,9.827233,,
9.895518,9.812397,,
9.970294,9.826903,,
9.509077,9.819067,,
10.207183,9.815687,,
9.62154,9.826724,,
9.829117,9.810752,,
10.055838,9.823584,,
9.466604,9.820264,,
10.14497,9.813504,,
9.640682,9.826216,,
9.733404,9.81168,,
10.103095,9.822357,,
9.438489,9.822178,,
10.092328,9.81162,,
9.712467,9.825707,,
9.657433,9.812098,,
10.131809,9.818469,,
9.476774,9.821878,,
10.043873,9.809916,,
9.793823,9.82496,,
9.60479,9.812548,,
10.183853,9.815837,,
9.505488,9.822597,,
9.9960165,9.808958,,
9.903295,9.824212,,
9.556933,9.815149,,
10.183255,9.815089,,
9.5348,9.822805,,
9.905687,9.808001,,
9.94158,9.823464,,
9.485149,9.817034,,
10.168898,9.814102,,
9.573684,9.82469,,
9.819546,9.80824,,
10.017552,9.819905,,
9.476176,9.815658,,
10.130613,9.809436,,
9.631111,9.822148,,
9.747761,9.806864,,
10.103095,9.818977,,
9.476176,9.81856,,
10.125229,9.809197,,
9.717253,9.823554,,
9.667004,9.809466,,
10.136595,9.817542,,
9.471989,9.819756,,
10.058828,9.807761,,
9.789038,9.823763,,
9.600004,9.81135,,
10.183853,9.816076,,
9.476774,9.82143,,
9.98166,9.807582,,
9.860822,9.823793,,
9.537791,9.814013,,
10.179068,9.816107,,
9.520443,9.824302,,
9.890733,9.808748,,
9.951151,9.823763,,
9.499506,9.816405,,
10.197612,9.812307,,
9.583255,9.823135,,
9.84826,9.806445,,
10.04148,9.819756,,
9.47139,9.816226,,
10.17847,9.809735,,
9.635897,9.823165,,
9.747761,9.809107,,
10.089336,9.820982,,
9.452846,9.820562,,
10.101899,9.810722,,
9.693324,9.825528,,
9.647861,9.810752,,
10.127024,9.817871,,
9.467203,9.8212805,,
10.049257,9.808808,,
9.789038,9.824571,,
9.609575,9.81144,,
10.188639,9.815897,,
9.491131,9.82146,,
10.000802,9.807582,,
9.879367,9.822626,,
9.552746,9.812367,,
10.183853,9.812786,,
9.539586,9.820264,,
9.929018,9.821999,,
9.951151,9.806116,,
9.485149,9.831659,,
10.17847,9.80809,,
9.564112,9.818529,,
9.824331,9.826276,,
9.994222,9.806624,,
9.442677,9.833096,,
10.135399,9.8133545,,
9.616755,9.816376,,
10.083953,9.828878,,
9.47139,9.805189,,
10.120443,9.830045,,
9.717253,9.8136835,,
9.699904,9.812367,,
10.155738,9.829147,,
9.486345,9.804262,,
10.082158,9.827173,,
9.789038,9.817003,,
9.600004,9.81162,,
10.179068,9.816345,,
9.477372,9.82146,,
9.982258,9.807372,,
9.851251,9.823344,,
9.537791,9.8133545,,
10.1599245,9.813773,,
9.496515,9.821012,,
9.900902,9.805727,,
9.932009,9.821221,,
9.509077,9.813833,,
10.17847,9.810453,,
9.573684,9.821042,,
9.838689,9.805518,,
10.036695,9.819307,,
9.500104,9.814581,,
10.164112,9.809048,,
9.631111,9.823674,,
9.776475,9.808868,,
10.098908,9.820293,,
9.452248,9.819396,,
10.11147,9.810274,,
9.689137,9.825079,,
9.671789,9.812188,,
10.127024,9.820234,,
9.4432745,9.821969,,
10.049257,9.810693,,
9.789038,9.8266945,,
9.60479,9.812607,,
10.160523,9.817303,,
9.491131,9.822417,,
9.9960165,9.808299,,
9.869795,9.824033,,
9.580862,9.813534,,
10.197612,9.814671,,
9.5348,9.823105,,
9.938589,9.8082695,,
9.951151,9.823763,,
9.49472,9.816645,,
10.192826,9.814671,,
9.554541,9.82502,,
9.829117,9.809766,,
10.003794,9.822866,,
9.461819,9.817423,,
10.1497555,9.811889,,
9.611969,9.823883,,
9.752547,9.808867,,
10.098908,9.819785,,
9.462418,9.819127,,
10.121041,9.809556,,
9.698111,9.823673,,
9.690931,9.8098545,,
10.131809,9.818858,,
9.471989,9.821072,,
10.086944,9.810064,,
9.77468,9.825618,,
9.638289,9.812487,,
10.169497,9.817423,,
9.48156,9.822746,,
10.0014,9.809347,,
9.836894,9.825349,,
9.552746,9.815329,,
10.183853,9.817661,,
9.506086,9.825139,,
9.929616,9.809616,,
9.923036,9.825827,,
9.489935,9.817482,,
10.197612,9.815538,,
9.568898,9.825199,,
9.853045,9.808958,,
10.01815,9.822986,,
9.490533,9.817991,,
10.17847,9.812457,,
9.62154,9.825888,,
9.776475,9.810124,,
10.098908,9.822207,,
9.47139,9.82155,,
10.130613,9.812218,,
9.67478,9.825857,,
9.676575,9.81153,,
10.117453,9.820055,,
9.452846,9.82179,,
10.073185,9.810274,,
9.77468,9.826036,,
9.614362,9.813146,,
10.164711,9.817123,,
9.476774,9.822477,,
10.010972,9.809317,,
9.84168,9.82481,,
9.5665045,9.8152685,,
10.188639,9.817362,,
9.5252285,9.825079,,
9.94816,9.809526,,
9.936794,9.823584,,
9.518648,9.815718,,
10.17847,9.813773,,
9.578469,9.824121,,
9.867402,9.807402,,
9.984651,9.822148,,
9.485747,9.817661,,
10.159327,9.812098,,
9.6071825,9.823374,,
9.762118,9.807642,,
10.055838,9.819277,,
9.457033,9.81814,,
10.125827,9.810453,,
9.683753,9.823614,,
9.676575,9.809077,,
10.136595,9.819037,,
9.476774,9.820293,,
10.077373,9.809526,,
9.750752,9.82484,,
9.633504,9.811709,,
10.169497,9.817602,,
9.495916,9.82173,,
10.024731,9.80833,,
9.84168,9.823614,,
9.576674,9.814791,,
10.183853,9.816884,,
9.510872,9.823644,,
9.943973,9.809795,,
9.913465,9.826724,,
9.499506,9.8190975,,
10.173684,9.817871,,
9.539586,9.8270235,,
9.857831,9.811501,,
9.989436,9.826006,,
9.500104,9.820533,,
10.17847,9.814521,,
9.611969,9.826036,,
9.800404,9.809556,,
10.089336,9.822148,,
9.480962,9.82149,,
10.14497,9.814043,,
9.678967,9.828429,,
9.714262,9.813893,,
10.131809,9.823375,,
9.467203,9.822717,,
10.063614,9.81144,,
9.741181,9.826724,,
9.614362,9.8133545,,
10.165309,9.818529,,
9.486345,9.822687,,
10.024731,9.808569,,
9.827323,9.824092,,
9.567103,9.813115,,
10.179068,9.81497,,
9.486943,9.821251,,
9.952946,9.807851,,
9.917651,9.823823,,
9.533006,9.815478,,
10.192826,9.813744,,
9.564112,9.822657,,
9.862617,9.806894,,
9.989436,9.82164,,
9.49472,9.816166,,
10.168898,9.811799,,
9.592826,9.824271,,
9.795618,9.809496,,
10.060623,9.822836,,
9.447462,9.820982,,
10.130613,9.814491,,
9.664611,9.8266945,,
9.709476,9.813086,,
10.122238,9.823046,,
9.457631,9.823374,,
10.091729,9.813055,,
9.736395,9.828817,,
9.657433,9.81473,,
10.184451,9.820414,,
9.495916,9.824541,,
10.063016,9.81138,,
9.80818,9.827143,,
9.590433,9.816675,,
10.188639,9.819246,,
9.501301,9.826963,,
9.962517,9.812636,,
9.90808,9.828369,,
9.513863,9.819067,,
10.174282,9.816376,,
9.530014,9.825289,,
9.867402,9.80809,,
9.979865,9.823793,,
9.500104,9.817632,,
10.173684,9.813295,,
9.611969,9.82481,,
9.805189,9.808838,,
10.051051,9.821191,,
9.47139,9.818858,,
10.130613,9.811171,,
9.674182,9.825558,,
9.719048,9.811232,,
10.122238,9.820951,,
9.467203,9.821012,,
10.101899,9.810932,,
9.731609,9.825499,,
9.643075,9.811649,,
10.155139,9.81829,,
9.467203,9.822447,,
10.020543,9.810244,,
9.817751,9.825976,,
9.580862,9.81476,,
10.174282,9.816614,,
9.501301,9.822178,,
9.972089,9.805906,,
9.903295,9.821161,,
9.52822,9.811171,,
10.183853,9.809466,,
9.554541,9.818619,,
9.886545,9.803065,,
9.988838,9.817332,,
9.49472,9.81162,,
10.159327,9.80797,,
9.578469,9.819246,,
9.776475,9.8035145,,
10.036695,9.816345,,
9.4432745,9.813773,,
10.121041,9.8070135,,
9.650253,9.820414,,
9.709476,9.805847,,
10.103095,9.815119,,
9.466604,9.815687,,
10.101301,9.805877,,
9.726824,9.82143,,
9.657433,9.809257,,
10.1599245,9.816585,,
9.476774,9.82167,,
10.048658,9.810184,,
9.822537,9.825707,,
9.595219,9.81497,,
10.174282,9.818977,,
9.506086,9.825289,,
9.963116,9.810962,,
9.889536,9.826456,,
9.533006,9.8161955,,
10.183255,9.815658,,
9.54497,9.825289,,
9.891331,9.810722,,
9.960723,9.825468,,
9.49472,9.818589,,
10.183255,9.815418,,
9.592826,9.826934,,
9.81476,9.811411,,
10.036695,9.825199,,
9.452248,9.823106,,
10.149158,9.815687,,
9.669396,9.8286085,,
9.757333,9.813803,,
10.117453,9.82496,,
9.457631,9.824331,,
10.110872,9.814013,,
9.736395,9.828131,,
9.652647,9.813563,,
10.165309,9.821161,,
9.491131,9.826036,,
10.0349,9.813833,,
9.803394,9.829356,,
9.595219,9.816943,,
10.183853,9.820234,,
9.482158,9.827233,,
9.976874,9.813146,,
9.875179,9.829117,,
9.523434,9.820533,,
10.188639,9.819516,,
9.549755,9.826994,,
9.905089,9.811918,,
9.979865,9.826426,,
9.509077,9.819785,,
10.183255,9.816376,,
9.597611,9.828131,,
9.829117,9.81168,,
10.055838,9.825468,,
9.480962,9.822657,,
10.14497,9.815448,,
9.640682,9.827173,,
9.733404,9.81168,,
10.093524,9.821401,,
9.462418,9.821221,,
10.115658,9.812098,,
9.717253,9.826216,,
9.647861,9.811918,,
10.150951,9.818798,,
9.467203,9.82173,,
10.044471,9.810693,,
9.784252,9.8266945,,
9.595219,9.815,,
10.174282,9.8187685,,
9.505488,9.823614,,
10.000802,9.80833,,
9.879965,9.824062,,
9.543175,9.815478,,
10.193424,9.816376,,
9.539586,9.824331,,
9.924232,9.809975,,
9.960723,9.825229,,
9.499506,9.818828,,
10.168898,9.816645,,
9.559326,9.826754,,
9.809975,9.810752,,
10.031909,9.824302,,
9.476176,9.820982,,
10.168898,9.815418,,
9.626326,9.828369,,
