Accelerometer Z,Smoothed Acc Z,Intensity,
10.160523,9.80839,,
9.540184,9.81826,,
9.859028,9.802049,,
9.946963,9.816345,,
9.472587,9.8108425,,
10.169497,9.807701,,
9.593424,9.819695,,
9.792028,9.803723,,
10.0468645,9.816076,,
9.486943,9.81491,,
10.155139,9.80818,,
9.684352,9.822058,,
9.71127,9.806326,,
10.118051,9.817243,,
9.472587,9.818948,,
10.112068,9.808419,,
9.736994,9.8241825,,
9.634701,9.810333,,
10.146166,9.817183,,
9.458828,9.821072,,
10.025927,9.807463,,
9.817751,9.822238,,
9.544372,9.811022,,
10.165309,9.812636,,
9.506684,9.817721,,
9.958928,9.801958,,
9.908679,9.816974,,
9.515059,9.80839,,
10.183853,9.808359,,
9.564711,9.8184395,,
9.882956,9.802228,,
9.979865,9.816764,,
9.486943,9.812696,,
10.150353,9.809556,,
9.574282,9.821072,,
9.796814,9.805338,,
10.0372925,9.817244,,
9.463016,9.816555,,
10.145568,9.810095,,
9.660423,9.823225,,
9.701699,9.807253,,
10.1084795,9.816525,,
9.463016,9.817034,,
10.102497,9.806984,,
9.736994,9.823225,,
9.644272,9.808659,,
10.146765,9.81506,,
9.501301,9.8184395,,
10.054641,9.80507,,
9.827323,9.820803,,
9.563514,9.808868,,
10.165309,9.812636,,
9.497113,9.819876,,
9.949356,9.805308,,
9.899107,9.82152,,
9.505488,9.813414,,
10.165309,9.814791,,
9.530613,9.823464,,
9.87817,9.8079405,,
9.97508,9.822238,,
9.463016,9.816974,,
10.183853,9.813115,,
9.607781,9.8251095,,
9.811171,9.808659,,
10.061221,9.820085,,
9.482158,9.816793,,
10.174282,9.810543,,
9.67478,9.82466,,
9.744172,9.809406,,
10.113265,9.819396,,
9.45823,9.82158,,
10.0881405,9.810812,,
9.736994,9.825139,,
9.620343,9.811799,,
10.127622,9.819606,,
9.439685,9.822776,,
10.040284,9.808898,,
9.812965,9.822986,,
9.573085,9.8108425,,
10.17488,9.81485,,
9.506684,9.822805,,
9.968499,9.808479,,
9.894321,9.823973,,
9.544372,9.81491,,
10.217353,9.815568,,
9.5455675,9.827322,,
9.896714,9.811111,,
9.956535,9.82493,,
9.501301,9.819666,,
10.193424,9.816286,,
9.6173525,9.8282795,,
9.8015995,9.81183,,
10.0468645,9.824451,,
9.439087,9.820414,,
10.140782,9.812278,,
9.67478,9.826605,,
9.716056,9.810184,,
10.089336,9.820862,,
9.467801,9.819456,,
10.107283,9.807732,,
9.746565,9.821341,,
9.639486,9.806295,,
10.146765,9.812936,,
9.4636135,9.817991,,
10.054641,9.805578,,
9.8321085,9.820114,,
9.568299,9.8079405,,
10.1700945,9.81147,,
9.473185,9.81823,,
9.958928,9.803424,,
9.889536,9.8182,,
9.500702,9.809377,,
10.179666,9.810274,,
9.540184,9.820593,,
9.892527,9.804112,,
9.965508,9.817452,,
9.472587,9.81147,,
10.1599245,9.80833,,
9.602996,9.820803,,
9.811171,9.804351,,
10.042078,9.816495,,
9.463016,9.8136835,,
10.164711,9.805997,,
9.669994,9.819426,,
9.725029,9.802976,,
10.098908,9.813205,,
9.448658,9.814909,,
10.107283,9.806056,,
9.722636,9.820144,,
9.629914,9.805817,,
10.132407,9.813414,,
9.444471,9.818499,,
10.025927,9.806774,,
9.808778,9.822028,,
9.563514,9.8108425,,
10.1700945,9.81485,,
9.506684,9.821371,,
9.982856,9.806565,,
9.88475,9.821819,,
9.524631,9.812517,,
10.194023,9.812696,,
9.564711,9.822298,,
9.930214,9.806565,,
9.97508,9.82155,,
9.501301,9.816286,,
10.179068,9.813863,,
9.579067,9.825618,,
9.811171,9.80845,,
10.027721,9.822238,,
9.443872,9.8203535,,
10.135997,9.814312,,
9.636495,9.827921,,
9.71127,9.811739,,
10.1084795,9.82173,,
9.45823,9.821999,,
10.12164,9.81147,,
9.741779,9.825797,,
9.639486,9.810034,,
10.160523,9.817871,,
9.486943,9.822687,,
10.073185,9.809317,,
9.836894,9.825049,,
9.606585,9.813563,,
10.17488,9.816376,,
9.506684,9.824092,,
9.968499,9.809048,,
9.865608,9.823823,,
9.495916,9.815,,
10.184451,9.814491,,
9.540184,9.822447,,
9.868599,9.805039,,
9.951151,9.817901,,
9.48156,9.81144,,
10.164711,9.808299,,
9.612567,9.819337,,
9.820743,9.802647,,
10.0372925,9.817153,,
9.463016,9.816256,,
10.150353,9.808569,,
9.646067,9.821012,,
9.725029,9.805997,,
10.094122,9.817183,,
9.477372,9.819366,,
10.112068,9.809556,,
9.727423,9.822926,,
9.634701,9.80812,,
10.155738,9.81497,,
9.47797,9.819575,,
10.030712,9.8066845,,
9.789038,9.823614,,
9.568299,9.810274,,
10.17488,9.813325,,
9.5252285,9.819606,,
9.968499,9.804083,,
9.879965,9.81814,,
9.524631,9.8085985,,
10.174282,9.80809,,
9.555139,9.816974,,
9.892527,9.801002,,
9.984651,9.816734,,
9.45823,9.811231,,
10.155139,9.807372,,
9.602996,9.81841,,
9.8015995,9.802438,,
10.008579,9.816226,,
9.443872,9.814102,,
10.145568,9.808599,,
9.655638,9.821012,,
9.71127,9.8047695,,
10.103694,9.814043,,
9.45823,9.815747,,
10.097712,9.806416,,
9.745967,9.8200245,,
9.649057,9.804022,,
10.155738,9.81159,,
9.482158,9.815448,,
10.064212,9.802767,,
9.803394,9.818977,,
9.567701,9.807761,,
10.1700945,9.811291,,
9.492328,9.819246,,
9.968499,9.805159,,
9.875179,9.819964,,
9.48156,9.810663,,
10.1599245,9.81135,,
9.521041,9.821221,,
9.891929,9.805219,,
9.979865,9.820234,,
9.486943,9.81476,,
10.174282,9.810663,,
9.6173525,9.822896,,
9.815957,9.805967,,
10.042078,9.819067,,
9.463016,9.818171,,
10.169497,9.811709,,
9.679565,9.825349,,
9.744172,9.8098545,,
10.103694,9.819845,,
9.45823,9.8203535,,
10.0881405,9.810543,,
9.736994,9.824391,,
9.629914,9.808867,,
10.137193,9.816435,,
9.4636135,9.820803,,
10.030712,9.806924,,
9.793823,9.821221,,
9.582058,9.80812,,
10.179666,9.811411,,
9.497113,9.817691,,
9.97807,9.803365,,
9.894321,9.818379,,
9.505488,9.810034,,
10.193424,9.809975,,
9.550353,9.818857,,
9.891929,9.802885,,
9.965508,9.81814,,
9.482158,9.811709,,
10.169497,9.80809,,
9.583853,9.819606,,
9.8015995,9.803394,,
10.0372925,9.816705,,
9.463016,9.81506,,
10.135997,9.808599,,
9.64128,9.821759,,
9.71127,9.805578,,
10.098908,9.815329,,
9.4534445,9.815598,,
10.107283,9.805308,,
9.727423,9.820114,,
9.653843,9.805548,,
10.160523,9.812876,,
9.472587,9.81506,,
10.064212,9.8019285,,
9.813564,9.818171,,
9.568299,9.806475,,
10.160523,9.810484,,
9.487542,9.8182,,
9.963714,9.803634,,
9.879965,9.819606,,
9.510274,9.810304,,
10.183853,9.810274,,
9.506684,9.819905,,
9.873384,9.803215,,
9.966106,9.817003,,
9.477372,9.810573,,
10.179068,9.80839,,
9.607781,9.820383,,
9.815957,9.803694,,
10.0468645,9.815598,,
9.467801,9.812548,,
10.1599245,9.804651,,
9.665209,9.819246,,
9.730413,9.802796,,
10.089336,9.812996,,
9.439685,9.813744,,
10.116854,9.803215,,
9.727423,9.817781,,
9.629914,9.803694,,
10.118051,9.811261,,
9.449257,9.814879,,
10.025927,9.80172,,
9.798609,9.816046,,
9.544372,9.804561,,
10.1700945,9.809765,,
9.492328,9.816974,,
9.968499,9.8019285,,
9.899107,9.817661,,
9.534202,9.807881,,
10.19821,9.809257,,
9.540184,9.819815,,
9.896714,9.80501,,
9.95175,9.820503,,
9.500702,9.815477,,
10.193424,9.81162,,
9.583853,9.823374,,
9.815957,9.807402,,
10.042078,9.819994,,
9.434301,9.817392,,
10.145568,9.809735,,
9.660423,9.822896,,
9.7298155,9.806715,,
10.1084795,9.817392,,
9.443872,9.816974,,
10.092926,9.805249,,
9.727423,9.819575,,
9.649057,9.803574,,
10.150951,9.811141,,
9.482158,9.816435,,
10.04507,9.803305,,
9.803394,9.81811,,
9.573085,9.804052,,
10.165309,9.807103,,
9.492328,9.815778,,
9.958928,9.802168,,
9.870394,9.82146,,
9.495916,9.81168,,
10.193424,9.811889,,
9.540184,9.819606,,
9.882956,9.803604,,
9.956535,9.81814,,
9.448658,9.811949,,
10.169497,9.80833,,
9.6173525,9.820803,,
9.820743,9.804831,,
10.113265,9.818379,,
9.4534445,9.816764,,
10.155139,9.807911,,
9.636495,9.819905,,
9.725029,9.803454,,
10.094122,9.814132,,
9.449257,9.817003,,
10.092926,9.80839,,
9.741779,9.823435,,
9.639486,9.810573,,
10.14138,9.81506,,
9.4636135,9.820623,,
10.0163555,9.807463,,
9.780065,9.82487,,
9.553943,9.81153,,
10.1700945,9.814342,,
9.506086,9.8203535,,
9.997213,9.80507,,
9.91825,9.819845,,
9.563514,9.810064,,
10.202995,9.810034,,
9.564711,9.819635,,
9.891929,9.80486,,
9.984651,9.820085,,
9.45823,9.81506,,
10.150353,9.812398,,
9.569496,9.823704,,
9.787243,9.806056,,
10.0372925,9.818648,,
9.443872,9.814102,,
10.140782,9.807163,,
9.655638,9.820293,,
9.720842,9.805039,,
10.084551,9.8152685,,
9.4534445,9.816974,,
10.116854,9.807642,,
9.732208,9.822926,,
9.644272,9.807642,,
10.1700945,9.81476,,
9.472587,9.820085,,
10.064212,9.80812,,
9.827323,9.824572,,
9.5868435,9.812128,,
10.189237,9.817093,,
9.492328,9.8238535,,
9.963714,9.80809,,
9.875179,9.823344,,
9.48156,9.814521,,
10.179666,9.814013,,
9.550353,9.824092,,
9.9015,9.807372,,
9.984651,9.820951,,
9.471989,9.813563,,
10.183853,9.808988,,
9.588638,9.82143,,
9.8015995,9.805697,,
10.0372925,9.819277,,
9.467801,9.81814,,
10.1599245,9.810453,,
9.674182,9.823823,,
9.7298155,9.806924,,
10.098908,9.816435,,
9.439087,9.817692,,
10.097712,9.807402,,
9.741181,9.823165,,
9.649057,9.809077,,
10.146765,9.816405,,
9.458828,9.820293,,
10.025927,9.8066845,,
9.817751,9.821759,,
9.563514,9.809615,,
10.17488,9.813384,,
9.497113,9.820144,,
9.97807,9.804621,,
9.9038925,9.819666,,
9.519845,9.810124,,
10.183853,9.810304,,
9.5455675,9.819905,,
9.887741,9.804142,,
9.9756775,9.818678,,
9.486943,9.813893,,
10.174282,9.8105135,,
9.574282,9.823225,,
9.787243,9.8070135,,
10.042078,9.819845,,
9.45823,9.8182,,
10.150353,9.811261,,
9.650852,9.825587,,
9.710672,9.809616,,
10.1084795,9.8190975,,
9.467801,9.819845,,
10.107283,9.809556,,
9.75135,9.825558,,
9.653843,9.811261,,
10.160523,9.81835,,
9.486943,9.822447,,
10.04507,9.809317,,
9.8321085,9.825528,,
9.568299,9.814073,,
10.165309,9.817602,,
9.501899,9.825049,,
9.968499,9.810004,,
9.894321,9.82478,,
9.501301,9.815718,,
10.183853,9.8159275,,
9.540184,9.825558,,
9.887741,9.809107,,
9.97508,9.822926,,
9.48156,9.817183,,
10.179068,9.814043,,
9.616755,9.825079,,
9.806385,9.807432,,
10.0468645,9.8190975,,
9.472587,9.816256,,
10.164711,9.809077,,
9.679565,9.822717,,
9.716056,9.806026,,
10.1084795,9.815538,,
9.4534445,9.816555,,
10.102497,9.806984,,
9.722636,9.82158,,
9.615558,9.80821,,
10.127622,9.815298,,
9.444471,9.819187,,
10.040284,9.806026,,
9.812965,9.821041,,
9.553943,9.808629,,
10.165309,9.812159,,
9.501899,9.819635,,
9.987641,9.80459,,
9.908679,9.819845,,
9.538987,9.8115,,
10.188639,9.812159,,
9.550353,9.8231945,,
9.9015,9.807463,,
9.979865,9.82152,,
9.467801,9.816495,,
10.179068,9.813833,,
9.602996,9.827233,,
9.8015995,9.8107815,,
10.027721,9.823853,,
9.448658,9.821012,,
10.140782,9.814073,,
9.665209,9.82816,,
9.725628,9.812188,,
10.094122,9.822417,,
9.4534445,9.823404,,
10.112068,9.812397,,
9.769895,9.826246,,
9.658628,9.811918,,
10.1700945,9.819725,,
9.482158,9.823584,,
10.049855,9.810931,,
9.8321085,9.82502,,
9.582058,9.812128,,
10.184451,9.816614,,
9.487542,9.82481,,
9.958928,9.809526,,
9.879965,9.823584,,
9.515059,9.814043,,
10.183853,9.812816,,
9.525827,9.822447,,
9.887741,9.8066845,,
9.946963,9.820742,,
9.467801,9.8152685,,
10.183853,9.811171,,
9.6173525,9.822926,,
9.806385,9.806953,,
10.051051,9.820982,,
9.467801,9.81814,,
10.145568,9.810004,,
9.67478,9.823883,,
9.734601,9.807642,,
10.113265,9.819756,,
9.472587,9.82146,,
10.102497,9.810693,,
9.722636,9.82478,,
9.639486,9.809257,,
10.160523,9.816376,,
9.45823,9.820503,,
10.021141,9.807343,,
9.803394,9.820712,,
9.562916,9.807372,,
10.189237,9.810423,,
9.501899,9.815747,,
9.968499,9.799746,,
9.899107,9.815239,,
9.495916,9.804979,,
10.193424,9.804232,,
9.550353,9.813384,,
9.882358,9.797861,,
9.942178,9.811918,,
9.467801,9.806206,,
10.174282,9.802347,,
9.579067,9.814311,,
9.782457,9.797382,,
10.032507,9.810453,,
9.434301,9.809765,,
10.145568,9.80139,,
9.64128,9.813803,,
9.710672,9.799267,,
10.084551,9.809706,,
9.448658,9.810931,,
10.112068,9.800164,,
9.741181,9.81473,,
9.629914,9.800882,,
10.160523,9.808928,,
9.482158,9.81473,,
10.025927,9.802049,,
9.798609,9.818021,,
9.59163,9.805877,,
10.150951,9.810602,,
9.492328,9.81808,,
9.958928,9.803754,,
9.870394,9.819008,,
9.505488,9.810663,,
10.193424,9.810633,,
9.550353,9.819307,,
9.891929,9.804502,,
9.960723,9.819277,,
9.467801,9.811889,,
10.179068,9.809227,,
9.598209,9.820982,,
9.825528,9.805249,,
10.046266,9.819516,,
9.463016,9.817183,,
10.1599245,9.809286,,
9.655638,9.821699,,
9.7298155,9.805727,,
10.094122,9.816675,,
9.443872,9.818379,,
10.097712,9.807851,,
9.727423,9.822417,,
9.644272,9.808359,,
10.155738,9.815957,,
9.458828,9.820085,,
10.035499,9.807163,,
9.798609,9.822657,,
9.572487,9.810004,,
10.179666,9.813534,,
9.501899,9.821251,,
9.968499,9.806206,,
9.889536,9.82146,,
9.544372,9.812398,,
10.19821,9.811889,,
9.5455675,9.82173,,
9.9015,9.805727,,
9.965508,9.820503,,
9.476774,9.8152685,,
10.164711,9.812128,,
9.598209,9.824571,,
9.796814,9.807642,,
10.032507,9.820473,,
9.463016,9.817602,,
10.145568,9.810423,,
9.655638,9.824033,,
9.715458,9.807821,,
10.094122,9.818289,,
9.467801,9.818588,,
10.116854,9.809017,,
9.750752,9.822626,,
9.629914,9.808061,,
10.146166,9.815389,,
9.486943,9.818529,,
10.054641,9.805399,,
9.817751,9.820653,,
9.577272,9.808988,,
10.17488,9.812996,,
9.482756,9.819277,,
9.973285,9.8035145,,
9.870394,9.81808,,
9.505488,9.810214,,
10.179068,9.810663,,
9.525827,9.820264,,
9.882956,9.803783,,
9.960723,9.817602,,
9.482158,9.810931,,
10.174282,9.80824,,
9.593424,9.821191,,
9.8015995,9.803783,,
10.042078,9.817811,,
9.472587,9.815477,,
10.155139,9.808299,,
9.678967,9.822417,,
9.725029,9.8066845,,
10.094122,9.817392,,
9.443872,9.8190975,,
10.121041,9.810004,,
9.741779,9.825289,,
9.625129,9.812159,,
10.150951,9.819725,,
9.458828,9.823853,,
10.035499,9.810722,,
9.80818,9.825767,,
9.568299,9.813593,,
10.17488,9.81808,,
9.516255,9.825318,,
9.992428,9.809107,,
9.899107,9.822687,,
9.538987,9.813863,,
10.193424,9.813115,,
9.555139,9.822955,,
9.892527,9.807432,,
9.979865,9.822687,,
9.48156,9.816943,,
10.183853,9.813803,,
9.588638,9.824571,,
9.796814,9.807402,,
10.013365,9.820473,,
9.448658,9.8181095,,
10.135997,9.81138,,
9.655638,9.824271,,
9.725029,9.808061,,
10.113265,9.817811,,
9.4534445,9.81835,,
10.112068,9.807582,,
9.731609,9.820951,,
9.649057,9.806864,,
10.160523,9.815149,,
9.491729,9.819008,,
10.058828,9.806326,,
9.812965,9.821101,,
9.568299,9.809406,,
10.17488,9.812936,,
9.492328,9.819695,,
9.968499,9.805368,,
9.856036,9.820862,,
9.515059,9.812278,,
10.179068,9.812247,,
9.525827,9.821161,,
9.882358,9.80471,,
9.951151,9.819008,,
9.491131,9.813504,,
10.183853,9.809646,,
9.588638,9.820922,,
9.825528,9.803754,,
10.04148,9.817781,,
9.477372,9.816136,,
10.1599245,9.809197,,
9.669994,9.823315,,
9.7298155,9.808061,,
10.098908,9.819487,,
9.45823,9.819307,,
10.097712,9.809017,,
9.717851,9.824302,,
9.625129,9.808538,,
10.136595,9.815658,,
9.482158,9.819785,,
10.040284,9.807582,,
9.80818,9.822119,,
9.577272,9.808779,,
10.179666,9.81183,,
9.487542,9.817392,,
9.97807,9.802108,,
9.894321,9.817362,,
9.510274,9.809257,,
10.183853,9.809706,,
9.559925,9.817901,,
9.915857,9.802407,,
9.960723,9.816705,,
9.463016,9.810752,,
10.1599245,9.806894,,
9.569496,9.8190975,,
9.792028,9.802647,,
10.022936,9.815478,,
9.463016,9.813833,,
10.145568,9.807821,,
9.646067,9.820474,,
9.730413,9.803783,,
10.094122,9.814252,,
9.45823,9.8161955,,
10.102497,9.807343,,
9.731609,9.823823,,
9.649057,9.809975,,
10.150951,9.818259,,
9.477372,9.822388,,
10.063614,9.810184,,
9.812965,9.826395,,
9.582058,9.814192,,
10.1700945,9.818678,,
9.501899,9.826156,,
9.982856,9.812995,,
9.899107,9.828967,,
9.515059,9.819905,,
10.188639,9.8212805,,
9.5455675,9.830433,,
9.9015,9.813982,,
9.970294,9.8282795,,
9.486345,9.821401,,
10.183853,9.818739,,
9.607781,9.830224,,
9.839287,9.812098,,
10.051051,9.824003,,
9.467801,9.821909,,
10.17847,9.814013,,
9.660423,9.826934,,
9.734601,9.810752,,
10.098908,9.820951,,
9.444471,9.82173,,
10.116854,9.811918,,
9.731609,9.826246,,
9.620343,9.810752,,
10.137193,9.817392,,
9.473185,9.820772,,
10.030712,9.8066845,,
9.803992,9.822417,,
9.57787,9.809077,,
10.174282,9.813325,,
9.501899,9.819575,,
9.987641,9.803334,,
9.894321,9.817661,,
9.529416,9.8085985,,
10.183853,9.809017,,
9.5353985,9.816465,,
9.896714,9.800463,,
9.97508,9.81497,,
9.467801,9.808988,,
10.183853,9.806086,,
9.569496,9.817362,,
9.792028,9.800912,,
10.01815,9.813744,,
9.439087,9.810663,,
10.145568,9.805129,,
9.622138,9.8187685,,
9.710672,9.802826,,
10.094122,9.813055,,
9.45823,9.813325,,
10.116256,9.802796,,
9.727423,9.818559,,
9.658628,9.803783,,
10.150951,9.812307,,
9.467801,9.817123,,
10.073185,9.803963,,
9.80818,9.820443,,
9.57787,9.808538,,
10.179666,9.812068,,
9.473185,9.818589,,
9.973285,9.802378,,
9.88475,9.817871,,
9.496515,9.808808,,
10.188639,9.809945,,
9.5353985,9.819575,,
9.882358,9.801689,,
9.95175,9.815987,,
9.472587,9.809286,,
10.164711,9.805906,,
9.588638,9.818379,,
9.792028,9.800493,,
10.0372925,9.812397,,
9.477372,9.810991,,
10.173684,9.804052,,
9.660423,9.817213,,
9.715458,9.802198,,
10.094122,9.8133545,,
9.443872,9.814581,,
10.112068,9.8047695,,
9.722636,9.819815,,
9.615558,9.807163,,
10.122836,9.81473,,
9.468399,9.818379,,
10.049855,9.8047695,,
9.798609,9.819306,,
9.582058,9.80812,,
10.17488,9.812367,,
9.497113,9.820085,,
9.968499,9.805039,,
9.889536,9.820293,,
9.538987,9.812188,,
10.188639,9.813325,,
9.550353,9.821969,,
9.9015,9.805727,,
9.951151,9.820742,,
9.491729,9.814311,,
10.179068,9.811171,,
9.598209,9.823404,,
9.811171,9.80839,,
10.027721,9.82146,,
9.4534445,9.818379,,
10.145568,9.812159,,
9.64128,9.825049,,
9.725029,9.808629,,
10.098908,9.820293,,
9.4534445,9.819366,,
10.112068,9.808359,,
9.741779,9.822447,,
9.6682,9.808359,,
10.150951,9.816166,,
9.477372,9.820264,,
10.064212,9.807582,,
9.80818,9.823075,,
9.573085,9.810902,,
10.184451,9.815389,,
9.473185,9.822148,,
9.958928,9.808061,,
9.879965,9.823075,,
9.529416,9.813055,,
10.183853,9.813025,,
9.5353985,9.821699,,
9.891929,9.805219,,
9.951151,9.819277,,
9.48156,9.813534,,
10.188639,9.809436,,
9.588638,9.82143,,
9.830314,9.804979,,
10.042078,9.817572,,
9.467801,9.814281,,
10.150353,9.807103,,
9.650852,9.820264,,
9.734601,9.804531,,
10.089336,9.815477,,
9.45823,9.816734,,
10.102497,9.805488,,
9.713065,9.820772,,
9.629914,9.805727,,
10.131809,9.812816,,
9.4636135,9.816705,,
10.040284,9.805458,,
9.798609,9.821191,,
9.577272,9.808808,,
10.1700945,9.813295,,
9.506684,9.819575,,
9.963714,9.8047695,,
9.894321,9.819785,,
9.529416,9.809766,,
10.183853,9.809975,,
9.5455675,9.818619,,
9.925428,9.803335,,
9.965508,9.81835,,
9.486943,9.812398,,
10.179068,9.809496,,
9.583853,9.820742,,
9.806385,9.805249,,
10.013365,9.81856,,
9.429516,9.8161955,,
10.135997,9.809945,,
9.636495,9.822597,,
9.734601,9.805189,,
10.098908,9.815658,,
9.45823,9.816136,,
10.112068,9.805847,,
9.731609,9.820414,,
9.653843,9.805847,,
10.160523,9.813205,,
9.482158,9.817542,,
10.058828,9.805818,,
9.798609,9.82131,,
9.577272,9.808898,,
10.17488,9.8124275,,
9.496515,9.819426,,
9.973285,9.805338,,
9.875179,9.820623,,
9.515059,9.81156,,
10.160523,9.811529,,
9.516255,9.819487,,
9.9015,9.8035145,,
9.946365,9.817811,,
9.486345,9.811859,,
10.169497,9.808958,,
9.598209,9.819307,,
9.830314,9.802617,,
10.0372925,9.814043,,
9.472587,9.810752,,
10.1599245,9.804979,,
9.64128,9.818379,,
9.739387,9.8019285,,
10.084551,9.813594,,
9.45823,9.81506,,
10.116854,9.805249,,
9.703494,9.819337,,
9.639486,9.804531,,
10.103694,9.812577,,
9.449257,9.815478,,
10.04507,9.803274,,
9.784252,9.8187685,,
9.572487,9.805877,,
10.179666,9.810602,,
9.515657,9.817123,,
9.973285,9.802078,,
9.879965,9.817332,,
9.534202,9.807791,,
10.19821,9.811082,,
9.530613,9.820204,,
9.915857,9.804441,,
9.951151,9.819695,,
9.48156,9.813265,,
10.179068,9.809646,,
9.588638,9.819037,,
9.815957,9.804022,,
10.008579,9.817572,,
9.448658,9.815687,,
10.169497,9.808988,,
9.631709,9.822148,,
9.7298155,9.805219,,
10.089336,9.814491,,
9.443872,9.8133545,,
10.107283,9.802826,,
9.703494,9.815957,,
9.672985,9.80139,,
10.150951,9.809675,,
9.496515,9.812816,,
10.064212,9.800373,,
9.793823,9.815866,,
9.577272,9.803694,,
10.136595,9.80818,,
9.458828,9.815866,,
9.968499,9.802228,,
9.851251,9.818888,,
9.524631,9.808867,,
10.174282,9.809556,,
9.51147,9.817751,,
9.920643,9.80151,,
9.94158,9.816046,,
9.486345,9.809137,,
10.179068,9.807432,,
9.597611,9.819905,,
9.834501,9.803694,,
10.036695,9.817991,,
9.472587,9.813982,,
10.164711,9.808688,,
9.660423,9.822088,,
9.739387,9.805637,,
10.084551,9.817542,,
9.439087,9.81805,,
10.102497,9.808479,,
9.70828,9.822119,,
9.644272,9.80809,,
10.137193,9.816166,,
9.444471,9.819546,,
10.068399,9.807821,,
9.779466,9.822357,,
9.59163,9.810184,,
10.179666,9.815389,,
9.496515,9.822866,,
9.987641,9.809227,,
9.870394,9.823763,,
9.553943,9.814222,,
10.19821,9.814879,,
9.540184,9.823763,,
9.930214,9.8082695,,
9.951151,9.823763,,
9.495916,9.815897,,
10.188639,9.813444,,
9.588638,9.825438,,
9.829716,9.809945,,
9.999007,9.823255,,
9.4534445,9.818708,,
10.150353,9.812487,,
9.622138,9.825408,,
9.758529,9.808958,,
10.089336,9.820144,,
9.434301,9.819246,,
10.130613,9.809436,,
9.736395,9.8235235,,
9.677772,9.808988,,
10.136595,9.817991,,
9.463016,9.821131,,
10.073783,9.809646,,
9.798609,9.826097,,
9.601201,9.813205,,
10.17488,9.81793,,
9.47797,9.82517,,
9.992428,9.811111,,
9.870394,9.825199,,
9.538987,9.8147,,
10.179068,9.816345,,
9.516255,9.825258,,
9.920643,9.808538,,
9.951151,9.822119,,
9.500702,9.814252,,
10.183853,9.81135,,
9.579067,9.822388,,
9.849456,9.805697,,
10.01815,9.81808,,
9.467801,9.813803,,
10.169497,9.807343,,
9.64128,9.820264,,
9.739387,9.804052,,
10.070194,9.815239,,
9.443872,9.8152685,,
10.116854,9.805458,,
9.698709,9.819785,,
9.658628,9.803783,,
10.118051,9.81183,,
9.4534445,9.81473,,
10.049855,9.802526,,
9.77468,9.817094,,
9.5964155,9.803723,,
10.17488,9.808688,,
9.501301,9.815687,,
9.987641,9.8015995,,
9.865608,9.816136,,
9.529416,9.805877,,
10.179068,9.808688,,
