Accelerometer Z,Smoothed Acc Z,Intensity,
9.3104725,9.828011,,
10.092926,9.803663,,
9.96491,9.828011,,
9.309875,9.811799,,
10.399207,9.810124,,
9.372686,9.827353,,
9.954741,9.800612,,
10.094122,9.8216095,,
9.262616,9.812547,,
10.3746805,9.8070135,,
9.458828,9.827322,,
9.783055,9.800135,,
10.175478,9.818977,,
9.21476,9.815179,,
10.332209,9.805129,,
9.58804,9.829267,,
9.658628,9.802767,,
10.270593,9.817303,,
9.233903,9.818739,,
10.288539,9.802976,,
9.716655,9.82807,,
9.549157,9.80489,,
10.34178,9.815329,,
9.233903,9.822746,,
10.19821,9.803156,,
9.855438,9.829177,,
9.42473,9.809616,,
10.3848505,9.81485,,
9.29133,9.827502,,
10.059426,9.802946,,
9.960723,9.826574,,
9.319446,9.810573,,
10.384252,9.810812,,
9.363115,9.829237,,
9.940384,9.802287,,
10.1084795,9.823763,,
9.267402,9.813504,,
10.375279,9.806804,,
9.486943,9.82834,,
9.797412,9.801151,,
10.189237,9.819487,,
9.229117,9.816166,,
10.346565,9.805906,,
9.602397,9.830523,,
9.659226,9.80474,,
10.28495,9.818319,,
9.219545,9.820712,,
10.250853,9.805637,,
9.722038,9.829775,,
9.515657,9.806116,,
10.327422,9.816614,,
9.253045,9.824989,,
10.179068,9.804919,,
9.855438,9.828549,,
9.42473,9.807761,,
10.380065,9.81156,,
9.315259,9.824212,,
10.073783,9.800822,,
9.969695,9.823973,,
9.324232,9.808928,,
10.399207,9.809137,,
9.396614,9.826365,,
9.945169,9.799625,,
10.07498,9.820862,,
9.243474,9.812038,,
10.360922,9.807492,,
9.472587,9.82804,,
9.783055,9.801062,,
10.18505,9.820174,,
9.21476,9.8168545,,
10.33161,9.807492,,
9.597611,9.831151,,
9.644272,9.803694,,
10.280165,9.818469,,
9.24826,9.821341,,
10.289138,9.806266,,
9.726226,9.830672,,
9.534202,9.805847,,
10.351949,9.816076,,
9.257831,9.823494,,
10.211968,9.802736,,
9.869795,9.827562,,
9.396016,9.808479,,
10.370493,9.813444,,
9.300901,9.825139,,
10.059426,9.800552,,
9.960723,9.823703,,
9.286545,9.808449,,
10.389636,9.809107,,
9.363115,9.825857,,
9.916455,9.797233,,
10.094122,9.817273,,
9.262616,9.808928,,
10.379466,9.804621,,
9.482158,9.825438,,
9.797412,9.798698,,
10.189237,9.817781,,
9.229117,9.81491,,
10.365109,9.804142,,
9.592826,9.8282795,,
9.639486,9.803453,,
10.270593,9.818469,,
9.229117,9.819905,,
10.284351,9.803454,,
9.717253,9.82831,,
9.524631,9.806326,,
10.342378,9.818948,,
9.229117,9.827562,,
10.174282,9.805847,,
9.845867,9.831151,,
9.419945,9.81135,,
10.394422,9.815628,,
9.29133,9.827353,,
10.050453,9.802526,,
9.979267,9.825917,,
9.357731,9.809706,,
10.44168,9.809885,,
9.401401,9.829027,,
9.930812,9.803036,,
10.098908,9.825468,,
9.243474,9.816884,,
10.356136,9.81135,,
9.4636135,9.833334,,
9.787841,9.808509,,
10.18505,9.826874,,
9.200403,9.82164,,
10.345967,9.809227,,
9.611969,9.832886,,
9.654441,9.807343,,
10.294521,9.822119,,
9.24826,9.825229,,
10.283753,9.809945,,
9.731011,9.834561,,
9.553943,9.811889,,
10.346565,9.822805,,
9.253045,9.832138,,
10.193424,9.811141,,
9.87458,9.835966,,
9.419945,9.816376,,
10.394422,9.820383,,
9.305687,9.833035,,
10.050453,9.808479,,
9.955936,9.83139,,
9.334401,9.815627,,
10.403395,9.815598,,
9.387043,9.833783,,
9.926026,9.807074,,
10.1084795,9.827353,,
9.262616,9.817572,,
10.3746805,9.810872,,
9.501301,9.8314495,,
9.792626,9.806147,,
10.189237,9.825438,,
9.238688,9.820653,,
10.345967,9.808001,,
9.616755,9.832138,,
9.659226,9.806355,,
10.280165,9.820174,,
9.224331,9.823763,,
10.260424,9.80824,,
9.717253,9.832377,,
9.544372,9.809675,,
10.34178,9.820623,,
9.238688,9.828519,,
10.150353,9.807522,,
9.869795,9.832348,,
9.410374,9.81132,,
10.3848505,9.815598,,
9.334401,9.828489,,
10.064212,9.803904,,
9.984053,9.826815,,
9.338589,9.810573,,
10.40818,9.810064,,
9.396614,9.829925,,
9.926026,9.804411,,
10.113265,9.825647,,
9.238688,9.816585,,
10.365707,9.810602,,
9.482158,9.831869,,
9.768699,9.805877,,
10.175478,9.824481,,
9.219545,9.819487,,
10.33161,9.806834,,
9.635897,9.831211,,
9.640084,9.804471,,
10.294521,9.817332,,
9.229117,9.821401,,
10.265209,9.804441,,
9.759726,9.8286085,,
9.544372,9.80474,,
10.356136,9.816166,,
9.238688,9.825468,,
10.155139,9.80471,,
9.884152,9.828818,,
9.391231,9.809945,,
10.370493,9.813982,,
9.3200445,9.827831,,
10.0265255,9.804172,,
9.965508,9.827322,,
9.29133,9.811081,,
10.403993,9.810573,,
9.405587,9.830194,,
9.916455,9.803963,,
10.118051,9.824242,,
9.262616,9.8149395,,
10.375279,9.809406,,
9.506086,9.829745,,
9.792028,9.802767,,
10.222736,9.82158,,
9.219545,9.819426,,
10.345967,9.806745,,
9.631111,9.830194,,
9.630513,9.803694,,
10.289736,9.817273,,
9.205189,9.820623,,
10.259826,9.804831,,
9.726824,9.830403,,
9.486943,9.8070135,,
10.34178,9.816286,,
9.24826,9.825618,,
10.150353,9.803663,,
9.87458,9.82825,,
9.386445,9.8079405,,
10.389636,9.811261,,
9.329616,9.825587,,
10.059426,9.800553,,
10.017552,9.824631,,
9.324232,9.810304,,
10.40818,9.809556,,
9.406186,9.828219,,
9.906884,9.801989,,
10.122836,9.824152,,
9.224331,9.817244,,
10.356136,9.811022,,
9.491729,9.833245,,
9.759128,9.806026,,
10.20838,9.823435,,
9.200403,9.819158,,
10.326824,9.806984,,
9.62154,9.831361,,
9.625728,9.803904,,
10.317851,9.816046,,
9.24826,9.819396,,
10.265209,9.802676,,
9.774082,9.826365,,
9.515059,9.801539,,
10.365707,9.81132,,
9.238688,9.821131,,
10.164711,9.799894,,
9.8937235,9.825647,,
9.357731,9.807253,,
10.365707,9.811291,,
9.29133,9.826126,,
10.021739,9.802258,,
9.965508,9.824212,,
9.262616,9.809916,,
10.403993,9.80797,,
9.396614,9.826395,,
9.902099,9.799207,,
10.136595,9.819964,,
9.257831,9.813773,,
10.398609,9.806595,,
9.54497,9.829087,,
9.787841,9.803036,,
10.213165,9.821849,,
9.229117,9.820653,,
10.326824,9.807492,,
9.6071825,9.832348,,
9.620942,9.807043,,
10.308878,9.819935,,
9.233903,9.8235235,,
10.222138,9.805847,,
9.741181,9.82804,,
9.500702,9.804621,,
10.34178,9.815089,,
9.238688,9.824631,,
10.140782,9.803634,,
9.8937235,9.829416,,
9.396016,9.8107815,,
10.394422,9.813146,,
9.329616,9.826754,,
10.04507,9.803125,,
9.988838,9.827442,,
9.319446,9.811979,,
10.422537,9.810543,,
9.419945,9.831121,,
9.906884,9.805608,,
10.122836,9.826365,,
9.24826,9.818259,,
10.356136,9.8117695,,
9.506086,9.833993,,
9.749556,9.806774,,
10.227522,9.825378,,
9.19143,9.822298,,
10.313066,9.807253,,
9.650253,9.830942,,
9.630513,9.803005,,
10.308878,9.816107,,
9.233903,9.820414,,
10.264611,9.803453,,
9.774082,9.8281,,
9.500702,9.803753,,
10.360922,9.811859,,
9.257831,9.823075,,
10.12164,9.802526,,
9.8937235,9.827113,,
9.34816,9.807283,,
10.3848505,9.810573,,
9.334401,9.825618,,
10.016953,9.800822,,
9.999007,9.82493,,
9.262616,9.81135,,
10.389636,9.809436,,
9.415757,9.8295355,,
9.902099,9.803065,,
10.141979,9.822388,,
9.233903,9.816435,,
10.3746805,9.808779,,
9.5348,9.829836,,
9.768699,9.802347,,
10.256236,9.820204,,
9.229117,9.819726,,
10.322637,9.807522,,
9.659825,9.832856,,
9.592228,9.807791,,
10.280165,9.820892,,
9.229117,9.826156,,
10.2317095,9.809436,,
9.755538,9.83477,,
9.467203,9.810663,,
10.356136,9.81805,,
9.253045,9.827383,,
10.145568,9.80495,,
9.922438,9.827861,,
9.400802,9.808779,,
10.403993,9.81138,,
9.339187,9.82502,,
10.040284,9.800673,,
10.04148,9.823584,,
9.286545,9.810244,,
10.403993,9.809048,,
9.415757,9.828908,,
9.873982,9.802198,,
10.118051,9.82152,,
9.210572,9.814132,,
10.332209,9.807402,,
9.501899,9.831061,,
9.74477,9.803603,,
10.213763,9.820055,,
9.200403,9.8190975,,
10.332209,9.804979,,
9.650253,9.828878,,
9.61137,9.802617,,
10.308878,9.815,,
9.253045,9.820473,,
10.269397,9.803036,,
9.812367,9.8281,,
9.491131,9.804471,,
10.370493,9.813713,,
9.267402,9.82517,,
10.12164,9.802946,,
9.8937235,9.828699,,
9.348758,9.811709,,
10.365707,9.815957,,
9.3200445,9.830792,,
9.983455,9.804083,,
10.003195,9.825319,,
9.272188,9.8115,,
10.398609,9.809077,,
9.429516,9.828459,,
9.887741,9.801749,,
10.165309,9.822268,,
9.271589,9.815089,,
10.393824,9.806715,,
9.549755,9.828729,,
9.735199,9.802946,,
10.237094,9.82131,,
9.21476,9.82131,,
10.322039,9.808898,,
9.65504,9.833514,,
9.587442,9.807492,,
10.304092,9.820144,,
9.205189,9.825408,,
10.19821,9.807253,,
9.760324,9.831839,,
9.467801,9.810124,,
10.370493,9.818678,,
9.272188,9.829685,,
10.150353,9.806536,,
9.921839,9.830882,,
9.367303,9.813205,,
10.41835,9.815538,,
9.376874,9.83154,,
10.030712,9.807911,,
10.04148,9.832228,,
9.300901,9.8190975,,
10.40818,9.8161955,,
9.434899,9.836057,,
9.859028,9.809347,,
10.141979,9.829626,,
9.233903,9.823673,,
10.350753,9.815538,,
9.5252285,9.835877,,
9.725628,9.807701,,
10.246665,9.823673,,
9.205189,9.821999,,
10.312468,9.807193,,
9.669396,9.830374,,
9.616156,9.804621,,
10.327422,9.816286,,
9.24826,9.820593,,
10.255638,9.802706,,
9.783653,9.826844,,
9.467203,9.80489,,
10.360922,9.8136835,,
9.267402,9.825857,,
10.112068,9.804621,,
9.898509,9.829177,,
9.343972,9.810304,,
10.375279,9.812188,,
9.3200445,9.827501,,
9.993026,9.80172,,
10.00798,9.824391,,
9.286545,9.811051,,
10.422537,9.807701,,
9.448658,9.826844,,
9.887741,9.799417,,
10.160523,9.818739,,
9.238688,9.81183,,
10.365109,9.803933,,
9.554541,9.827113,,
9.7399845,9.799894,,
10.237094,9.817781,,
9.200403,9.818021,,
10.293923,9.803694,,
9.650253,9.827621,,
9.563514,9.8015995,,
10.28495,9.813534,,
9.205787,9.818798,,
10.217353,9.800673,,
9.783653,9.82502,,
9.448658,9.801869,,
10.365707,9.809017,,
9.29133,9.820742,,
10.135997,9.799027,,
9.927223,9.821939,,
9.367303,9.803783,,
10.399207,9.806624,,
9.343972,9.822836,,
10.002597,9.797293,,
10.04148,9.820683,,
9.276974,9.8082695,,
10.380065,9.805368,,
9.434899,9.82496,,
9.859626,9.798728,,
10.1084795,9.818739,,
9.200403,9.813744,,
10.34178,9.806086,,
9.530014,9.82831,,
9.706485,9.801301,,
10.251451,9.817512,,
9.200403,9.816793,,
10.307682,9.803394,,
9.683155,9.827532,,
9.61137,9.801002,,
10.327422,9.814581,,
9.267402,9.820562,,
10.246066,9.802885,,
9.788439,9.828219,,
9.462418,9.805787,,
10.365707,9.813623,,
9.262616,9.827233,,
10.112068,9.805279,,
9.917651,9.829386,,
9.329018,9.811709,,
10.380065,9.814791,,
9.3200445,9.829386,,
9.98824,9.803604,,
10.036695,9.826994,,
9.257831,9.813893,,
10.40818,9.810304,,
9.472587,9.830882,,
9.868599,9.804411,,
10.165309,9.823973,,
9.257831,9.819008,,
10.389038,9.810154,,
9.559326,9.833096,,
9.730413,9.805877,,
10.256236,9.823285,,
9.200403,9.82472,,
10.293923,9.811111,,
9.674182,9.835249,,
9.582657,9.811141,,
10.308878,9.823763,,
9.229715,9.82807,,
10.202995,9.808031,,
9.778868,9.832377,,
9.443872,9.809227,,
10.3848505,9.816585,,
9.286545,9.828549,,
10.135997,9.806116,,
9.9553385,9.82831,,
9.386445,9.808509,,
10.417751,9.809916,,
9.343972,9.825408,,
9.98824,9.801301,,
10.046266,9.826365,,
9.267402,9.815866,,
10.403395,9.812009,,
9.439685,9.8321085,,
9.845269,9.805399,,
10.118051,9.825199,,
9.186645,9.820204,,
10.336994,9.811111,,
9.539586,9.834291,,
9.720842,9.807791,,
10.280165,9.823285,,
9.233903,9.823285,,
10.307682,9.808001,,
9.688539,9.832377,,
9.601799,9.806804,,
10.351351,9.820145,,
9.286545,9.827771,,
10.235897,9.810095,,
9.807582,9.836625,,
9.45823,9.814671,,
10.356136,9.821072,,
9.267402,9.834681,,
10.097712,9.813444,,
9.927223,9.837762,,
9.333803,9.819845,,
10.3848505,9.820055,,
9.339187,9.833454,,
9.983455,9.807702,,
10.070194,9.830852,,
9.281759,9.817991,,
10.40818,9.814641,,
9.506086,9.834741,,
9.882956,9.806565,,
10.17488,9.82517,,
9.243474,9.819695,,
10.355538,9.810602,,
9.554541,9.8340225,,
9.720842,9.807283,,
10.270593,9.823494,,
9.201001,9.823733,,
10.289138,9.809167,,
9.669396,9.83163,,
9.534202,9.805129,,
10.299307,9.816345,,
9.224331,9.822567,,
10.202995,9.803963,,
9.807582,9.829267,,
9.448658,9.805399,,
10.394422,9.810393,,
9.286545,9.822088,,
10.116854,9.799655,,
9.9553385,9.823046,,
9.352945,9.806595,,
10.399207,9.808928,,
9.367901,9.825678,,
9.983455,9.801809,,
10.060623,9.825438,,
9.243474,9.813744,,
10.370493,9.809436,,
9.434899,9.830942,,
9.840483,9.804471,,
10.137193,9.823554,,
9.205189,9.81808,,
10.345967,9.809916,,
9.559326,9.8319,,
9.725628,9.804681,,
10.280165,9.820173,,
9.21476,9.821849,,
10.30828,9.8070135,,
9.716655,9.831869,,
9.587442,9.806565,,
10.336994,9.818708,,
9.243474,9.825408,,
10.235897,9.806565,,
9.807582,9.832586,,
9.439087,9.809675,,
10.370493,9.816316,,
9.276974,9.829206,,
10.073783,9.805578,,
9.932009,9.828729,,
9.334401,9.810333,,
10.380065,9.811739,,
9.339187,9.82825,,
9.969097,9.800821,,
10.079765,9.823255,,
9.267402,9.810633,,
10.412966,9.805608,,
9.472587,9.825229,,
9.835697,9.79801,,
10.179666,9.817811,,
9.219545,9.813025,,
10.365109,9.804172,,
9.573684,9.828788,,
9.687343,9.802049,,
10.256236,9.817541,,
9.186645,9.819695,,
10.269995,9.803694,,
9.669396,9.82831,,
9.529416,9.803933,,
10.328021,9.814671,,
9.238688,9.821371,,
10.202995,9.800852,,
9.83151,9.826156,,
9.434301,9.804919,,
10.389636,9.810393,,
9.3104725,9.822567,,
10.092926,9.799177,,
9.96491,9.822805,,
9.34816,9.807074,,
10.394422,9.807732,,
9.353543,9.824481,,
9.954741,9.799655,,
10.079765,9.822567,,
9.262616,9.812068,,
10.365707,9.80797,,
9.430114,9.828519,,
9.802198,9.803005,,
10.141979,9.822328,,
9.21476,9.8168545,,
10.341181,9.806804,,
9.573684,9.830224,,
9.706485,9.804202,,
10.289736,9.818021,,
9.224331,9.818977,,
10.307682,9.803694,,
9.72144,9.828549,,
9.582657,9.805368,,
10.351351,9.817034,,
9.238688,9.823015,,
10.193424,9.803663,,
9.8219385,9.829206,,
9.434301,9.80821,,
10.356136,9.81485,,
9.281759,9.828459,,
10.060024,9.804621,,
9.927223,9.827532,,
9.338589,9.8098545,,
10.375279,9.810543,,
9.334401,9.828011,,
9.954143,9.803185,,
10.084551,9.826336,,
