time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187576310028,-0.049743652,-0.07778931,9.996857
3187576310033,-0.054504395,-0.037322998,9.804047
3187576310039,-0.02355957,0.02218628,9.435089
3187576310043,-0.07116699,0.012664795,9.285126
3187576310048,-0.04260254,0.034088135,9.637421
3187576310053,0.050231934,0.04837036,9.851654
3187576310058,0.035949707,0.026947021,9.727875
3187576310064,-0.0021362305,0.034088135,9.37558
3187576310068,-0.04498291,0.0055236816,9.135162
3187576310074,-0.025939941,-0.008758545,9.24942
3187576310078,-0.0068969727,-0.03970337,9.385101
3187576310083,-0.033081055,-0.046844482,9.444611
3187576310088,-0.030700684,-0.037322998,9.44223
3187576310093,-0.02355957,0.015045166,9.366058
3187576310098,-0.056884766,0.026947021,9.368439
3187576310103,-0.04260254,0.050750732,9.368439
3187576310108,-0.0045166016,0.07455444,9.373199
3187576310113,2.4414063E-4,0.055511475,9.335114
3187576310118,-0.0021362305,0.07455444,9.289886
3187576310123,0.007385254,0.050750732,9.351776
3187576310129,-0.030700684,-0.011138916,9.492218
3187576310133,-0.04498291,-0.008758545,9.775482
3187576310138,-0.037841797,-0.015899658,9.737396
3187576310143,0.0026245117,-0.08016968,9.708832
3187576310148,-0.08782959,-0.051605225,9.665985
3187576310153,0.028808594,-0.075408936,9.482697
3187576310158,-0.035461426,-0.096832275,9.335114
3187576310163,-0.030700684,-0.015899658,9.373199
3187576310168,-0.014038086,-0.006378174,9.282745
3187576310173,-0.009277344,0.036468506,9.380341
3187576310178,0.038330078,0.04360962,9.394623
3187576310183,0.02166748,0.050750732,9.425568
3187576310188,-0.06878662,0.0055236816,9.5660095
3187576310192,-0.06878662,0.012664795,9.413666
3187576310198,-0.07116699,0.007904053,9.325592
3187576310203,-0.09259033,0.007904053,9.277985
3187576310208,-0.08306885,0.012664795,9.31131
3187576310213,-0.033081055,-0.023040771,9.363678
3187576310218,-0.0211792,0.02218628,9.539825
3187576310223,-0.02355957,0.019805908,9.608856
3187576310228,-0.018798828,-0.015899658,9.69693
3187576310232,0.038330078,-0.011138916,9.735016
3187576310237,0.047851563,0.038848877,9.639801
3187576310242,0.038330078,-0.051605225,9.549347
3187576310247,0.033569336,-0.011138916,9.44223
3187576310253,0.028808594,-0.04446411,9.401764
3187576310258,-0.025939941,-0.06588745,9.435089
3187576310263,-0.0068969727,-0.006378174,9.423187
3187576310268,0.005004883,0.010284424,9.444611
3187576310272,-0.061645508,0.041229248,9.518402
3187576310277,-0.054504395,0.019805908,9.516022
3187576310282,-0.08544922,0.053131104,9.432709
3187576310287,-0.037841797,0.031707764,9.401764
3187576310292,-0.075927734,0.053131104,9.330353
3187576310298,-0.06640625,0.04360962,9.335114
3187576310303,-0.08544922,0.036468506,9.339874
3187576310307,-0.056884766,-0.015899658,9.461273
3187576310312,-0.030700684,0.038848877,9.489838
3187576310317,-0.06640625,-0.030181885,9.658844
3187576310323,-0.028320313,-0.034942627,9.63266
3187576310327,-0.040222168,-0.073028564,9.656464
3187576310332,0.014526367,-0.011138916,9.573151
3187576310337,0.06689453,-0.030181885,9.492218
3187576310342,0.059753418,-0.030181885,9.4374695
3187576310347,0.0692749,0.0055236816,9.494598
3187576310352,0.074035645,-0.025421143,9.487457
3187576310357,0.024047852,-0.0016174316,9.477936
3187576310362,-0.04498291,-0.0039978027,9.492218
3187576310367,-0.052124023,-0.030181885,9.642181
3187576310372,-0.08544922,-0.0206604,9.337494
3187576310377,-0.099731445,0.019805908,9.4184265
3187576310382,-0.061645508,0.010284424,9.330353
3187576310387,-0.121154785,0.017425537,9.394623
3187576310392,-0.10687256,0.050750732,9.299408
3187576310397,-0.13067627,0.04598999,9.615997
3187576310402,-0.06402588,0.02218628,9.556488
3187576310406,-0.059265137,0.041229248,9.661224
3187576310412,-0.0068969727,0.07217407,9.63504
3187576310417,0.054992676,0.012664795,9.587433
3187576310422,-0.054504395,0.076934814,8.532928
3187576310427,0.06213379,-0.032562256,9.942108
3187576310431,-0.06640625,0.055511475,9.335114
3187576310437,0.06213379,-0.08016968,8.982819
3187576310442,-0.07354736,-0.12063599,10.063507
3187576310447,-0.11639404,-0.07778931,9.820709
3187576310452,-0.018798828,-0.13253784,10.056366
3187576310456,0.18829346,0.46731567,8.599579
3187576310462,0.5881958,1.5622864,11.882111
3187576310467,0.54296875,2.695343,8.687653
3187576310472,0.55010986,3.1166687,6.61911
3187576310476,0.7714844,2.7048645,8.090179
3187576310482,0.4644165,2.1669006,9.163727
3187576310486,0.10498047,1.5003967,8.206818
3187576310491,-2.2111206,-2.4319763,8.594818
3187576310496,-3.48938,-6.4548035,8.244904
3187576310502,-0.8757324,-5.945404,11.75119
3187576310506,1.1880493,-2.7866516,11.746429
3187576310511,3.3684692,1.3504333,10.2777405
3187576310517,0.8762207,3.626068,9.489838
3187576310522,0.10021973,-1.0799255,9.639801
3187576310527,0.48583984,-0.7038269,9.499359
3187576310532,0.23590088,-0.91329956,9.623138
3187576310537,0.09069824,-1.1941833,9.76358
3187576310541,-0.18304443,-3.4079285,9.982574
3187576310546,-1.2922974,-6.233429,9.480316
3187576310551,-2.0563965,-7.5021667,9.492218
3187576310556,-2.4348755,-7.0451355,9.3541565
3187576310561,-1.9111938,-5.6454773,9.199432
3187576310566,0.62628174,-1.9987488,9.089935
3187576310571,3.37323,2.002655,9.408905
3187576310576,3.37323,3.3404236,10.156342
3187576310581,3.5041504,3.9736023,10.251556
3187576310586,1.0380859,0.56015015,9.804047
3187576310591,-0.5567627,-3.6054993,9.532684
3187576310596,-0.29016113,-5.5193176,9.7326355
3187576310601,0.9523926,-5.457428,9.911163
3187576310606,2.1520996,-3.8363953,11.11087
3187576310611,3.0042725,-2.750946,12.036835
3187576310615,2.7971802,-1.6773987,13.834015
3187576310620,2.1830444,-1.0727844,13.338898
3187576310626,1.1356812,-1.2798767,13.9149475
3187576310631,0.24066162,-2.6747742,11.677399
3187576310636,-0.33776855,-3.898285,9.470795
3187576310641,-1.0447388,-5.090851,7.842621
3187576310645,-2.2277832,-5.4098206,2.289215
3187576310651,-0.30444336,-5.8787537,0.52297974
3187576310656,0.7429199,-5.969208,-0.30776978
3187576310661,1.7069702,-6.1739197,-0.07449341
3187576310666,2.2782593,-5.91922,1.1632996
3187576310671,2.0354614,-4.9742126,3.9126282
3187576310676,1.3499146,-3.4579163,10.161102
3187576310680,1.2999268,-1.8487854,19.38028
3187576310685,3.861206,-2.1011047,17.668793
3187576310691,5.375122,-4.0815735,4.141144
3187576310696,3.9230957,-4.3695984,6.183502
3187576310700,2.4663086,-4.931366,6.547699
3187576310705,1.1190186,-5.328888,5.488434
3187576310711,-0.20684814,-5.21463,7.804535
3187576310715,-0.65911865,-4.8908997,9.227997
3187576310720,-0.118774414,-4.7861633,7.547455
3187576310725,0.20495605,-4.519562,7.149933
3187576310730,0.024047852,-4.476715,10.037323
3187576310735,0.18353271,-4.7028503,10.441986
3187576310740,0.5286865,-5.0694275,9.975433
3187576310746,0.79766846,-4.8052063,9.756439
3187576310750,1.1094971,-4.1648865,9.718353
3187576310755,1.3094482,-3.8006897,8.882843
3187576310760,1.3951416,-3.4317322,9.366058
3187576310765,1.2023315,-3.2413025,9.494598
3187576310770,1.2713623,-3.1817932,10.08493
3187576310775,0.89764404,-2.71286,11.029938
3187576310780,0.7095947,-2.7676086,11.256073
3187576310786,0.5001221,-2.410553,10.299164
3187576310790,-0.4734497,-2.615265,12.4010315
