time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187680614913,-0.016418457,-0.0016174316,9.5660095
3187680614917,0.0026245117,0.0055236816,9.475555
3187680614922,2.4414063E-4,-0.0039978027,9.627899
3187680614927,-0.014038086,-0.04446411,9.618378
3187680614933,0.038330078,-0.046844482,9.542206
3187680614938,-0.037841797,-0.04446411,9.556488
3187680614943,-0.033081055,-0.006378174,9.485077
3187680614948,0.01928711,7.6293945E-4,9.4374695
3187680614952,0.035949707,-0.008758545,9.432709
3187680614957,0.038330078,0.060272217,9.458893
3187680614963,-0.009277344,0.06265259,9.461273
3187680614967,-0.0211792,0.07217407,9.480316
3187680614972,-0.016418457,0.057891846,9.44223
3187680614977,-0.035461426,0.026947021,9.573151
3187680614983,-0.049743652,0.015045166,9.692169
3187680614988,-0.052124023,-0.006378174,9.7969055
3187680614992,-0.13067627,-0.027801514,9.794525
3187680614997,-0.02355957,-0.027801514,9.787384
3187680615003,-0.009277344,-0.046844482,9.685028
3187680615007,-0.0021362305,-0.034942627,9.658844
3187680615012,0.06213379,-0.023040771,9.554108
3187680615018,0.031188965,-0.0039978027,9.489838
3187680615023,0.12878418,0.0031433105,9.480316
3187680615027,0.4239502,0.13882446,9.523163
3187680615032,0.17877197,0.07217407,9.370819
3187680615037,0.024047852,0.053131104,9.518402
3187680615043,0.014526367,0.050750732,9.282745
3187680615047,-0.10211182,0.04360962,9.106598
3187680615052,-0.08782959,0.007904053,9.282745
3187680615057,-0.1687622,0.017425537,9.444611
3187680615062,-0.20684814,0.076934814,9.454132
3187680615068,-0.22827148,7.6293945E-4,9.37558
3187680615073,-0.17352295,0.060272217,9.337494
3187680615078,-0.075927734,0.14596558,9.435089
3187680615082,-0.07354736,0.10549927,9.527924
3187680615087,-0.056884766,0.08883667,9.687408
3187680615092,-0.02355957,0.015045166,9.689789
3187680615097,0.07879639,-0.032562256,9.658844
3187680615102,0.15020752,-0.08493042,9.725494
3187680615107,0.18353271,-0.07778931,9.808807
3187680615112,0.15496826,-0.12539673,9.656464
3187680615117,0.18353271,-0.096832275,9.682648
3187680615122,0.074035645,-0.11349487,9.561249
3187680615127,0.12878418,-0.04446411,9.511261
3187680615132,0.076416016,0.07455444,9.449371
3187680615137,0.01928711,0.08169556,9.56839
3187680615142,-0.04260254,0.04837036,9.615997
3187680615147,-0.09020996,0.10549927,9.349396
3187680615152,-0.10449219,0.12454224,9.325592
3187680615157,-0.13305664,0.16976929,9.44223
3187680615162,-0.18066406,0.11264038,9.451752
3187680615167,-0.16400146,0.12930298,9.382721
3187680615173,-0.08306885,0.098358154,9.416046
3187680615177,-0.011657715,0.06265259,9.492218
3187680615182,0.04309082,0.053131104,9.544586
3187680615187,0.076416016,0.0055236816,9.63266
3187680615192,0.07879639,-0.06350708,9.627899
3187680615197,0.119262695,-0.07064819,9.596954
3187680615202,0.14544678,-0.037322998,9.523163
3187680615207,0.097839355,-0.058746338,9.56839
3187680615212,0.097839355,-0.056365967,9.642181
3187680615217,0.04309082,-0.025421143,9.6493225
3187680615222,0.024047852,-0.027801514,9.589813
3187680615227,2.4414063E-4,0.036468506,9.656464
3187680615232,-0.035461426,0.038848877,9.63266
3187680615237,-0.14019775,0.06741333,9.537445
3187680615242,-0.10449219,0.11740112,9.511261
3187680615247,-0.14971924,0.09121704,9.4374695
3187680615252,-0.056884766,0.13168335,9.446991
3187680615257,-0.04260254,0.06503296,9.499359
3187680615262,-0.04736328,0.0697937,9.508881
3187680615267,0.01928711,-0.046844482,9.4374695
3187680615272,-0.0021362305,0.007904053,9.516022
3187680615277,-0.0045166016,-0.030181885,9.475555
3187680615282,0.04309082,-0.023040771,9.499359
3187680615287,0.06689453,-0.030181885,9.489838
3187680615292,0.06213379,-0.030181885,9.57077
3187680615297,0.04071045,-0.015899658,9.556488
3187680615302,0.052612305,-0.023040771,9.463654
3187680615307,0.01928711,0.09597778,9.37558
3187680615311,-0.030700684,0.07455444,9.554108
3187680615317,-0.06402588,0.0697937,9.720734
3187680615322,-0.07354736,0.031707764,9.580292
3187680615327,-0.07116699,0.04598999,9.673126
3187680615331,-0.054504395,0.057891846,9.627899
3187680615337,0.005004883,0.034088135,9.525543
3187680615341,-0.0021362305,0.0055236816,9.387482
3187680615347,0.02166748,-0.0016174316,9.542206
3187680615352,0.059753418,-0.03970337,9.608856
3187680615356,0.119262695,0.010284424,9.599335
3187680615362,0.095458984,0.026947021,9.839752
3187680615367,0.1430664,0.041229248,10.120636
3187680615372,-0.2020874,-0.08493042,9.05423
3187680615377,-0.04260254,-0.23013306,10.315826
3187680615381,0.028808594,-0.11349487,9.289886
3187680615387,-0.04498291,-0.21585083,9.551727
3187680615391,-0.035461426,-0.1111145,9.982574
3187680615397,-0.33776855,-0.21585083,10.449127
3187680615402,-0.22827148,-0.7442932,12.977081
3187680615407,-2.6062622,-7.228424,9.5660095
3187680615411,-2.451538,-8.104401,8.056854
3187680615416,-0.1449585,-6.202484,5.6931458
3187680615422,1.4998779,-4.205353,6.5500793
