time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187680161750,0.052612305,0.034088135,10.501495
3187680161756,-0.118774414,0.0031433105,9.154205
3187680161761,-0.22827148,0.06741333,7.7712097
3187680161766,-0.16400146,0.050750732,8.34964
3187680161770,-0.04498291,0.015045166,9.785004
3187680161776,-0.0068969727,0.007904053,10.370575
3187680161781,-0.025939941,0.012664795,10.370575
3187680161785,-0.11401367,-0.013519287,9.706451
3187680161790,-0.028320313,-0.006378174,9.094696
3187680161795,-0.054504395,-0.058746338,8.982819
3187680161801,-0.014038086,-0.013519287,9.513641
3187680161805,0.076416016,-0.032562256,9.846893
3187680161810,0.09307861,-0.023040771,9.970673
3187680161815,0.22875977,0.08407593,9.839752
3187680161820,0.20019531,0.18881226,9.387482
3187680161826,0.34301758,0.31021118,9.1875305
3187680161831,0.18353271,0.20547485,9.285126
3187680161835,-0.0211792,0.038848877,9.5660095
3187680161840,-0.10211182,-0.030181885,9.466034
3187680161846,-0.2592163,-0.06826782,9.423187
3187680161850,-0.2925415,-0.10397339,9.470795
3187680161856,-0.35205078,-0.0206604,9.435089
3187680161860,-0.3591919,-0.06350708,9.227997
3187680161866,-0.2354126,-0.06588745,9.170868
3187680161870,-0.12591553,0.11740112,9.178009
3187680161875,-0.0021362305,0.16976929,9.3541565
3187680161881,-0.061645508,0.22213745,9.575531
3187680161885,-0.009277344,0.17214966,9.777863
3187680161890,0.0692749,0.13882446,9.7326355
3187680161895,0.095458984,0.08169556,9.811188
3187680161900,0.10021973,-0.0206604,9.877838
3187680161905,0.0859375,-0.115875244,9.708832
3187680161911,0.035949707,-0.16348267,9.656464
3187680161915,0.052612305,-0.12301636,9.63504
3187680161920,0.035949707,-0.073028564,9.451752
3187680161925,-0.0021362305,-0.032562256,9.466034
3187680161931,0.016906738,0.07217407,9.57077
3187680161935,-0.028320313,0.098358154,9.773102
3187680161940,-0.13543701,0.15786743,9.361298
3187680161946,-0.04260254,0.16738892,9.168488
3187680161950,-0.13305664,0.14596558,9.213715
3187680161956,-0.19018555,0.1269226,9.1875305
3187680161960,-0.24493408,0.100738525,9.154205
3187680161965,-0.24731445,0.057891846,9.268463
3187680161971,-0.20446777,0.0031433105,9.57077
3187680161976,-0.09020996,0.0031433105,9.573151
3187680161981,0.014526367,7.6293945E-4,9.620758
3187680161985,0.01928711,0.02218628,9.673126
3187680161990,0.08355713,0.041229248,9.656464
3187680161996,0.14782715,0.057891846,9.561249
3187680162001,0.119262695,0.04837036,9.468414
3187680162005,0.09307861,0.026947021,9.627899
3187680162010,0.0026245117,-0.0016174316,9.82547
3187680162016,-0.028320313,-0.06350708,9.787384
3187680162021,-0.06640625,-0.08969116,9.6683655
3187680162026,-0.07354736,-0.08255005,9.523163
3187680162030,-0.11639404,-0.0206604,9.461273
3187680162036,-0.15209961,0.057891846,9.335114
3187680162040,-0.1282959,0.13882446,9.170868
3187680162045,-0.1116333,0.18167114,9.227997
3187680162050,-0.075927734,0.21975708,9.327972
3187680162055,-0.075927734,0.2102356,9.511261
3187680162060,-0.07354736,0.122161865,9.5065
3187680162066,-0.037841797,0.029327393,9.554108
3187680162070,-0.049743652,0.0864563,9.023285
3187680162075,-0.04260254,-0.0039978027,9.456512
3187680162081,-0.078308105,-0.0016174316,9.475555
3187680162085,-0.0211792,-0.094451904,9.380341
3187680162090,-0.061645508,-0.12301636,9.8159485
3187680162095,-0.0211792,-0.096832275,9.877838
3187680162100,0.13116455,-0.025421143,9.937347
3187680162105,0.22161865,0.09359741,9.608856
3187680162110,0.08355713,0.019805908,10.1492
3187680162116,0.10498047,0.119781494,10.218231
3187680162121,-0.030700684,-0.13015747,10.251556
3187680162125,-0.7614746,-1.3132019,7.099945
3187680162130,-0.20922852,-1.3084412,12.467682
3187680162135,-0.40441895,-0.07064819,7.459381
3187680162141,-0.27349854,-1.1322937,8.904266
3187680162145,-0.44250488,-1.2417908,9.075653
3187680162150,-0.9281006,-5.8335266,10.463409
3187680162155,0.23352051,-6.202484,9.808807
3187680162161,0.95477295,-5.6407166,8.8090515
3187680162166,1.6260376,-4.4219666,8.247284
3187680162170,1.9259644,-3.4793396,7.9568787
3187680162176,2.2163696,-3.2532043,7.547455
3187680162180,1.6331787,-3.084198,7.9092712
3187680162185,0.8286133,-3.6078796,8.168732
3187680162190,0.35253906,-4.424347,7.337982
3187680162195,0.4644165,-5.193207,6.200165
3187680162200,0.47155762,-4.9789734,12.077301
3187680162205,2.5567627,-10.827545,-18.943695
3187680162210,1.7545776,-9.751617,-8.653351
3187680162216,1.9093018,-7.425995,-2.1216125
3187680162221,1.9021606,-3.065155,8.682892
3187680162225,1.3737183,-4.1387024,9.737396
3187680162230,1.0714111,-4.2601013,7.523651
3187680162235,1.2237549,-3.6435852,9.144684
3187680162240,1.3046875,-3.950653,9.932587
3187680162245,1.2427979,-3.7697449,10.087311
3187680162250,0.9904785,-4.007782,9.942108
