time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187585785069,-0.016418457,-0.14682007,10.215851
3187585785074,0.06689453,-0.08255005,10.318207
3187585785079,0.07165527,-0.04446411,9.870697
3187585785085,0.02166748,-0.046844482,9.351776
3187585785090,0.04309082,0.0055236816,8.92569
3187585785094,0.07165527,0.0031433105,9.213715
3187585785100,0.10498047,0.04598999,9.615997
3187585785105,0.10021973,0.007904053,9.839752
3187585785109,0.10736084,-0.06588745,9.804047
3187585785114,0.028808594,-0.056365967,9.463654
3187585785120,-0.06402588,-0.08493042,9.292267
3187585785125,-0.0949707,-0.10873413,9.273224
3187585785129,-0.06402588,-0.15634155,9.358917
3187585785134,-0.054504395,-0.14682007,9.613617
3187585785139,-0.025939941,-0.118255615,9.75882
3187585785144,0.06451416,-0.023040771,9.580292
3187585785149,0.06213379,0.04598999,9.496979
3187585785154,0.06451416,0.10787964,9.37558
3187585785159,0.08355713,0.06741333,9.456512
3187585785164,0.24304199,0.24832153,9.368439
3187585785170,0.16925049,0.06265259,9.263702
3187585785174,0.119262695,-0.0016174316,9.57077
3187585785179,0.028808594,-0.08731079,9.573151
3187585785184,0.02166748,-0.21585083,9.420807
3187585785189,-0.025939941,-0.22299194,9.37796
3187585785194,-0.09259033,-0.2586975,9.5065
3187585785199,-0.1116333,-0.24203491,9.594574
3187585785204,-0.08544922,-0.1611023,9.427948
3187585785209,-0.018798828,-0.025421143,9.316071
3187585785214,0.01928711,0.06741333,9.358917
3187585785219,0.10736084,0.11740112,9.301788
3187585785224,0.059753418,0.1269226,9.306549
3187585785228,0.06689453,0.098358154,9.373199
3187585785233,0.09069824,0.04837036,9.499359
3187585785238,2.4414063E-4,0.034088135,9.520782
3187585785243,2.4414063E-4,-0.096832275,9.549347
3187585785248,-0.018798828,-0.1444397,9.644562
3187585785254,0.007385254,-0.17062378,9.6683655
3187585785258,0.007385254,-0.12539673,9.516022
3187585785263,0.057373047,-0.06826782,9.5660095
3187585785269,0.097839355,-0.032562256,9.477936
3187585785273,0.06689453,-0.03970337,9.487457
3187585785278,0.07879639,0.012664795,9.43985
3187585785283,0.07879639,-0.0016174316,9.508881
3187585785288,0.076416016,-0.006378174,9.523163
3187585785293,0.116882324,0.0031433105,9.444611
3187585785298,0.033569336,-0.094451904,9.518402
3187585785303,-0.0211792,-0.06826782,9.5065
3187585785308,-0.07354736,-0.11349487,9.466034
3187585785313,-0.035461426,-0.075408936,9.387482
3187585785317,-0.04260254,-0.049224854,9.423187
3187585785322,0.0026245117,-0.025421143,9.470795
3187585785328,0.005004883,-0.023040771,9.518402
3187585785333,0.033569336,-0.006378174,9.618378
3187585785337,0.095458984,-0.03970337,9.594574
3187585785343,0.047851563,0.02218628,9.542206
3187585785348,0.050231934,-0.046844482,9.535065
3187585785353,0.031188965,-0.10159302,9.511261
3187585785357,0.035949707,-0.1277771,9.496979
3187585785362,0.0692749,-0.18728638,9.530304
3187585785367,0.035949707,-0.118255615,9.558868
3187585785372,0.057373047,-0.118255615,9.5065
3187585785377,0.050231934,-0.094451904,9.527924
3187585785382,0.06213379,-0.075408936,9.489838
3187585785387,0.054992676,0.02456665,9.470795
3187585785392,0.06451416,0.0864563,9.463654
3187585785397,0.054992676,0.038848877,9.404144
3187585785402,0.028808594,0.007904053,9.5017395
3187585785407,-0.0068969727,7.6293945E-4,9.446991
3187585785412,-0.040222168,-0.06350708,9.368439
3187585785417,-0.04736328,-0.08016968,9.5017395
3187585785422,-0.04498291,-0.058746338,9.525543
3187585785427,-0.035461426,-0.12063599,9.463654
3187585785431,-0.054504395,-0.08493042,9.604095
3187585785437,-0.014038086,-0.07778931,9.599335
3187585785441,0.054992676,-0.056365967,9.466034
3187585785446,0.057373047,-0.027801514,9.382721
3187585785451,0.0692749,-0.051605225,9.499359
3187585785457,0.09307861,-0.053985596,9.382721
3187585785461,0.097839355,-0.030181885,9.380341
3187585785466,0.06451416,0.0031433105,9.665985
3187585785471,0.04547119,-0.056365967,9.454132
3187585785476,0.02166748,-0.027801514,8.880463
3187585785481,0.031188965,-0.037322998,10.061127
3187585785487,-0.07116699,-0.09921265,9.480316
3187585785492,-0.08782959,-0.1277771,9.237518
3187585785496,-0.04498291,-0.08493042,9.320831
3187585785501,-0.011657715,-0.056365967,9.799286
3187585785506,-0.011657715,-0.07064819,9.730255
3187585785511,0.074035645,-0.07064819,8.923309
3187585785516,0.08117676,-0.027801514,9.787384
3187585785521,0.13116455,0.015045166,9.801666
3187585785526,0.18115234,-0.0016174316,9.4184265
3187585785531,0.159729,-0.10873413,9.385101
3187585785536,0.07165527,-0.07064819,9.665985
3187585785541,0.116882324,-0.08255005,9.775482
3187585785546,-0.43774414,0.738678,5.0052185
3187585785551,-0.10925293,-0.71572876,4.700531
3187585785556,-0.6234131,0.7601013,7.0642395
3187585785561,4.246826,-3.1698914,19.38028
3187585785566,0.0026245117,0.67678833,16.509552
3187585785571,0.9000244,1.6075134,15.440765
3187585785576,-3.6917114,-3.4602966,-1.0171204
3187585785581,-0.61151123,-1.10849,2.8438416
3187585785586,-0.3758545,-0.46817017,9.537445
3187585785591,1.0618896,2.2216492,13.598358
3187585785596,-0.44488525,-0.9942322,10.108734
3187585785600,0.08831787,-0.56814575,10.879974
3187585785605,0.15734863,-0.5300598,9.739777
3187585785610,0.2835083,-0.6776428,9.804047
3187585785615,0.16687012,-1.1251526,9.846893
3187585785620,0.4072876,-2.26297,9.711212
3187585785625,0.07879639,-3.296051,9.656464
3187585785631,0.36206055,-3.565033,9.799286
3187585785636,0.7524414,-3.5793152,9.69455
3187585785640,0.11212158,-4.3505554,9.466034
3187585785645,0.18591309,-5.7478333,9.485077
3187585785650,0.7191162,-6.123932,9.577911
3187585785655,0.9571533,-6.2001038,9.239899
3187585785660,1.9283447,-5.105133,9.004242
3187585785665,2.8162231,-3.2603455,9.173248
3187585785670,2.5043945,-3.058014,9.301788
3187585785675,2.302063,-2.64859,9.516022
3187585785680,0.88098145,-3.5793152,9.806427
3187585785685,-2.1468506,-4.70047,19.38028
3187585785690,-1.5803223,-11.617828,-7.936859
3187585785694,-1.482727,-7.7044983,8.02829
3187585785699,4.8252563,6.120697,19.38028
3187585785705,2.3496704,-2.3439026,10.320587
3187585785710,2.5281982,-6.721405,-1.983551
3187585785714,1.3023071,-1.6583557,12.665253
3187585785720,-0.23065186,-1.820221,15.98111
3187585785724,-0.56866455,-5.259857,8.22348
3187585785729,-0.7519531,-7.145111,4.231598
3187585785734,-0.5805664,-7.311737,5.0123596
3187585785740,-0.44726563,-7.247467,7.6212463
3187585785744,0.43347168,-5.0313416,12.048737
3187585785749,2.4710693,-1.8416443,11.87735
3187585785754,1.8783569,-2.3034363,9.913544
3187585785759,0.9190674,-3.277008,9.449371
3187585785764,-0.9209595,-4.9908752,9.035187
3187585785769,-1.1351929,-4.76474,9.111359
3187585785774,-0.87335205,-3.7745056,10.822845
3187585785779,-0.5877075,-3.4864807,10.0159
3187585785784,-0.7067261,-3.6792908,7.4046326
3187585785789,-0.73291016,-3.8816223,7.252289
3187585785794,-0.9257202,-3.6340637,9.708832
3187585785798,-0.9019165,-3.3174744,11.508392
3187585785804,-0.7376709,-3.205597,9.856415
3187585785809,-0.49249268,-2.974701,8.54483
3187585785814,0.1026001,-2.481964,7.5188904
3187585785819,0.80718994,-2.1391907,9.175629
3187585785824,1.9093018,-1.1394348,12.258209
3187585785828,1.4594116,-1.2013245,12.672394
3187585785833,1.8783569,-1.025177,12.270111
