time_tick,acc_X_value,acc_Y_value,acc_Z_value
3187656448425,-0.13067627,-0.027801514,9.242279
3187656448429,0.02166748,-0.08255005,11.001373
3187656448434,0.04309082,-0.049224854,10.768097
3187656448440,0.059753418,-0.01828003,10.7847595
3187656448444,-0.02355957,-0.0206604,10.299164
3187656448450,-0.17590332,0.053131104,8.266327
3187656448454,-0.25445557,0.09359741,7.3641663
3187656448460,-0.054504395,0.010284424,9.242279
3187656448465,-0.040222168,-0.023040771,10.620514
3187656448470,-0.035461426,-0.032562256,10.513397
3187656448475,-0.025939941,-0.046844482,10.044464
3187656448479,-0.14257813,-0.027801514,8.839996
3187656448484,-0.17590332,-0.027801514,8.523407
3187656448489,-0.08068848,-0.08969116,9.411285
3187656448494,-0.0021362305,-0.08255005,10.070648
3187656448499,0.014526367,-0.08493042,10.02066
3187656448504,-0.028320313,-0.07064819,9.432709
3187656448509,-0.11401367,-0.025421143,8.897125
3187656448514,-0.08782959,-0.034942627,9.147064
3187656448520,-0.052124023,-0.032562256,9.623138
3187656448524,0.050231934,0.019805908,9.846893
3187656448529,0.04547119,0.07455444,9.689789
3187656448535,-0.018798828,0.122161865,9.316071
3187656448539,-0.030700684,0.06265259,9.104218
3187656448544,-0.09259033,0.055511475,9.287506
3187656448549,-0.10211182,0.012664795,9.496979
3187656448554,-0.17114258,-0.037322998,9.573151
3187656448559,-0.24731445,-0.056365967,9.420807
3187656448564,-0.19732666,-0.034942627,9.4374695
3187656448569,-0.118774414,-0.023040771,9.5017395
3187656448573,-0.08306885,-0.01828003,9.599335
3187656448578,-0.035461426,-0.032562256,9.508881
3187656448584,0.016906738,-0.0039978027,9.397003
3187656448588,0.031188965,0.02456665,9.335114
3187656448594,0.06451416,-0.006378174,9.299408
3187656448599,-0.0045166016,-0.0206604,9.458893
3187656448604,-0.0021362305,-0.0206604,9.6493225
3187656448608,-0.08544922,-0.08731079,9.63504
3187656448614,-0.15209961,-0.06826782,9.542206
3187656448618,-0.13067627,-0.06826782,9.5017395
3187656448624,-0.14733887,-0.023040771,9.401764
3187656448628,-0.08068848,-0.025421143,9.420807
3187656448633,-0.07116699,0.034088135,9.361298
3187656448638,-0.056884766,0.057891846,9.466034
3187656448643,-0.08782959,0.036468506,9.427948
3187656448648,-0.08068848,0.041229248,9.399384
3187656448653,-0.04260254,0.04598999,9.530304
3187656448658,-0.07354736,0.0031433105,9.525543
3187656448663,-0.09259033,-0.027801514,9.513641
3187656448668,-0.09259033,-0.04446411,9.4374695
3187656448673,-0.061645508,-0.04446411,9.435089
3187656448678,-0.08068848,-0.073028564,9.404144
3187656448683,-0.06640625,-0.051605225,9.420807
3187656448688,-0.056884766,-0.034942627,9.530304
3187656448693,-0.040222168,7.6293945E-4,9.604095
3187656448698,0.009765625,-0.023040771,9.5017395
3187656448703,-0.0211792,-0.0016174316,9.57077
3187656448708,-0.0211792,0.0031433105,9.573151
3187656448713,-0.1282959,0.012664795,9.43985
3187656448717,-0.07116699,0.026947021,9.366058
3187656448722,-0.118774414,7.6293945E-4,9.430328
3187656448728,-0.118774414,0.026947021,9.43985
3187656448733,-0.10211182,-0.027801514,9.454132
3187656448738,-0.11401367,-0.0206604,9.50412
3187656448742,-0.13305664,-0.0206604,9.44223
3187656448748,-0.09020996,-0.037322998,9.43985
3187656448753,-0.054504395,0.017425537,9.451752
3187656448757,2.4414063E-4,0.0031433105,9.444611
3187656448763,-0.033081055,-0.015899658,9.420807
